geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_toy_v_toyScmKD_change
CG43156	73.6805266425108	-1.993601395627	0.546664607179329	-3.64684556023035	0.000265479376570038	0.00162720682830377	depleted in toy-ScmKD
CG43187	7.42099942250485	-6.70710200051449	1.89386126712939	-3.54149594636398	0.000397864971967812	0.00232050978917753	depleted in toy-ScmKD
CG43340	489.093222795546	-1.05117205429259	0.15548596942981	-6.76055889896298	1.37460433447528e-11	3.27249554627923e-10	depleted in toy-ScmKD
CG43389	3.38036312944627	-4.22810603424441	1.49870905677249	-2.82116533234926	0.00478495351021057	0.018695407690957	depleted in toy-ScmKD
CG43672	26.1051405678054	-2.23807183940879	0.514508761164522	-4.34991978434578	1.36187340811722e-05	0.000119577736379111	depleted in toy-ScmKD
CG43679	52.5145949089827	-6.01084997551671	1.58433320140523	-3.79393044984814	0.000148281224367738	0.000975044460296333	depleted in toy-ScmKD
CG43689	13.4427108012913	-2.89665379429485	0.881473252426203	-3.28615052847263	0.0010156671747287	0.00515710792791235	depleted in toy-ScmKD
CG43707	13.5623667187718	-4.19815320416612	1.28594630693761	-3.26464112966249	0.00109602845914997	0.00549325268401721	depleted in toy-ScmKD
CG43886	21.4583898331903	-2.05856014378981	0.774113223566911	-2.65924942388209	0.00783149611178221	0.0279791684075439	depleted in toy-ScmKD
CG4409	31.5087163194905	-2.7878736081156	0.82230778471945	-3.39030428742293	0.000698150842966179	0.00374656503435046	depleted in toy-ScmKD
CG44102	10.1724547000365	-5.05875678608825	1.32141459077326	-3.82828888178691	0.000129037248790571	0.000863305928819515	depleted in toy-ScmKD
CG44385	10.1368510135279	-2.37078403481081	0.815562099740208	-2.9069325751724	0.00364991860164148	0.014893999747641	depleted in toy-ScmKD
CG44837	20.5384143765223	-5.60910814200595	1.57302574689918	-3.56580822218764	0.0003627365647275	0.0021394513037841	depleted in toy-ScmKD
CG45081	9.74725064343856	-4.5572000095508	1.41766426951528	-3.21458338729874	0.00130633966162702	0.00637109343561983	depleted in toy-ScmKD
CG4562	104.467802591418	2.93640169704226	0.238851224237403	12.2938524029655	9.77349091803023e-35	1.12502546556447e-32	enriched in toy-ScmKD
CG4607	61.798162205176	-2.08128546788243	0.668865201620821	-3.11166654034173	0.00186034507512744	0.00855448404827037	depleted in toy-ScmKD
CG4630	20.487707804657	-2.27360628033463	0.773768038848247	-2.93835641456436	0.00329957457931822	0.0136235883793293	depleted in toy-ScmKD
CG4678	48.549020053954	-1.81409799021299	0.594347468548266	-3.05225156362497	0.00227131660523066	0.0100728371887346	depleted in toy-ScmKD
CG4721	25.9019338295701	1.70407296125149	0.620890714548396	2.7445618388591	0.00605917374977966	0.0226401140320027	enriched in toy-ScmKD
CG4793	73.5011189593443	-2.46669275206748	0.605708179954441	-4.07241116052456	4.65289495165371e-05	0.000354723978301111	depleted in toy-ScmKD
CG4822	252.303089604133	-1.38137931566915	0.386614583906153	-3.57301398646789	0.000352895904441864	0.00208375682019647	depleted in toy-ScmKD
CG4829	104.216737934639	-1.14136480423295	0.398586741524227	-2.86352927813977	0.00418950093842313	0.0166863202775598	depleted in toy-ScmKD
CG4847	11.0749515535822	-4.81882040210603	1.62527225017502	-2.9649311994265	0.00302750629170102	0.0127055802906924	depleted in toy-ScmKD
CG4896	921.809236892114	-1.54618239385108	0.0986821330194467	-15.6683114414074	2.49109915562938e-55	1.63089147845111e-52	depleted in toy-ScmKD
CG4927	67.9463163884287	-2.97368986132871	0.492865262119993	-6.0334742370314	1.60471584107821e-09	2.99632770682607e-08	depleted in toy-ScmKD
CG5096	36.4996980618838	-2.52046228730755	0.539942854673378	-4.66801674564658	3.04121118234028e-06	3.15725343260797e-05	depleted in toy-ScmKD
CG5171	155.866449454476	-4.08261794956314	1.00564201719085	-4.05971297914488	4.91330744157899e-05	0.000370265434895971	depleted in toy-ScmKD
CG5321	7.47932584955817	-4.7035006150889	1.54446716261776	-3.04538725648062	0.00232380884910743	0.0102665110478281	depleted in toy-ScmKD
CG5381	49.523222418741	-1.39497873038718	0.492697599731094	-2.83130815158941	0.00463580346577414	0.0181804722216339	depleted in toy-ScmKD
CG5418	10.2957826605347	-7.00747502368684	1.5256733134959	-4.5930376848698	4.36840138950646e-06	4.33734640332514e-05	depleted in toy-ScmKD
CG5493	23.0413827931861	-2.87176993106196	1.14801600600178	-2.50150687451087	0.0123666041506916	0.0401674972026338	depleted in toy-ScmKD
CG5612	49.2723404963602	-3.49590579253605	1.19279455199507	-2.93085325271549	0.0033803242212983	0.0139131222860903	depleted in toy-ScmKD
CG5618	202.49215203193	-2.89078924737426	0.306064909780214	-9.44502017382569	3.55335863849462e-21	1.86107158691155e-19	depleted in toy-ScmKD
CG5707	12.9464200095201	-2.40473400514894	0.832382576592377	-2.88897686325137	0.00386497510643207	0.0156173154729847	depleted in toy-ScmKD
CG5773	54.9118276204362	-6.83046510364472	1.80561620966541	-3.78289974751082	0.000155011860388827	0.00101105182912389	depleted in toy-ScmKD
CG5866	32.0607330852878	-9.19262670872407	2.2981221685938	-4.00006006397343	6.33264088471125e-05	0.000461617350503482	depleted in toy-ScmKD
CG5882	3.67076001063767	-5.37104289235489	1.68084796610267	-3.19543647056227	0.00139619517083057	0.0067365934658914	depleted in toy-ScmKD
CG5958	127.792312373523	-2.97326564208782	0.986701065454187	-3.01333985153771	0.00258389378243603	0.0111638849783907	depleted in toy-ScmKD
CG5987	63.5262193431624	-2.07424799222679	0.336276804034449	-6.16827556150528	6.9038754112686e-10	1.35174009220633e-08	depleted in toy-ScmKD
CG6012	6.13670795751335	-18.5646886204047	4.30406312364058	-4.31329376152408	1.6084017748665e-05	0.000138098431079726	depleted in toy-ScmKD
CG6034	7.52338267012755	-6.2703240853415	1.59685396374276	-3.92667346401852	8.61287832326775e-05	0.000606316535189715	depleted in toy-ScmKD
CG6041	85.925257807811	-2.90418286824937	0.331634916326064	-8.75716857688764	2.00216106409193e-18	8.38905485854517e-17	depleted in toy-ScmKD
CG6356	64.1296440613481	-3.27253165821615	0.678884122594456	-4.82045690759373	1.43229794484664e-06	1.60120821475651e-05	depleted in toy-ScmKD
CG6700	2280.92422440487	-1.29256376854849	0.0967878285777396	-13.3546106730797	1.11338728384168e-40	1.79426643049871e-38	depleted in toy-ScmKD
CG6785	81.391901069463	-2.16246147035696	0.308477228383777	-7.01011702447818	2.38118873311261e-12	6.11346862239084e-11	depleted in toy-ScmKD
CG6845	438.139304342825	-3.31805757449843	0.254990228662622	-13.0124891134105	1.03901699739884e-38	1.45116040636704e-36	depleted in toy-ScmKD
CG6912	238.932535042449	-1.61373501762821	0.251357926284503	-6.42006815333796	1.36213348703874e-10	2.88249460135976e-09	depleted in toy-ScmKD
CG7080	72.4810247923506	-1.41178072011926	0.501345886216263	-2.81598145897674	0.00486284730087327	0.0189221119898393	depleted in toy-ScmKD
CG7135	30.8713185414952	1.00796533953563	0.399641702445768	2.52217256949657	0.0116632475041745	0.0383508854250513	enriched in toy-ScmKD
CG7206	585.653548735722	-1.18520923413328	0.126274326531568	-9.38598737120948	6.23296734324306e-21	3.20050651570937e-19	depleted in toy-ScmKD
CG7236	18.7848639752371	1.61369294918757	0.556726946971515	2.89853573276046	0.00374909585521392	0.0152334286591799	enriched in toy-ScmKD
CG7255	103.375495746956	-7.27441673224678	1.81689526920822	-4.00376227266906	6.23430138503732e-05	0.000455399630462106	depleted in toy-ScmKD
CG7320	18.3632018230803	-5.35890851264743	1.964844062414	-2.72739634414728	0.0063836310697097	0.02374592878381	depleted in toy-ScmKD
CG7328	55.2415531918636	-1.20244872977792	0.271516027036633	-4.42864733585576	9.48259301231822e-06	8.68270645140151e-05	depleted in toy-ScmKD
CG7367	130.074884485918	1.09085115931107	0.258571914849776	4.21875345566757	2.45656714114905e-05	0.000202140933256373	enriched in toy-ScmKD
CG7402	11.3367867412948	-5.0611612689744	1.509333498619	-3.35324252301113	0.000798706877290984	0.00420424851237339	depleted in toy-ScmKD
CG7470	195.893859125467	-1.90287724607078	0.522420842382854	-3.6424221464661	0.000270084676140823	0.00165349911313566	depleted in toy-ScmKD
CG7497	16.9504190518491	-2.48980114593402	0.63906909437531	-3.89598115109573	9.7801995168644e-05	0.000678011846056616	depleted in toy-ScmKD
CG7512	11.7832194651665	2.79002026984419	0.971901413082526	2.87068238844847	0.00409586833403705	0.016375656793526	enriched in toy-ScmKD
CG7567	75.9714657058343	-3.61597538054797	1.48291439284802	-2.43842490030951	0.0147514234731259	0.0462776762147331	depleted in toy-ScmKD
CG7587	146.975891101639	-5.62896298905037	1.32927562315855	-4.23460935488696	2.28949352335899e-05	0.000189884755797193	depleted in toy-ScmKD
CG7606	91.6479933062089	-4.78991956987182	1.11801825537339	-4.28429459613081	1.83319879112675e-05	0.000155236518488704	depleted in toy-ScmKD
CG7794	3.53227023164346	-4.68564916144505	1.5011125878396	-3.12145084879251	0.00179962286347474	0.00834117234287516	depleted in toy-ScmKD
CG8051	23.3128060901983	-1.39805647546001	0.556862537999929	-2.51059530864005	0.0120527781505454	0.0393678986987723	depleted in toy-ScmKD
CG8079	581.642261530878	-1.35117055309938	0.143334084047075	-9.42672192788153	4.23105370422024e-21	2.20498943043318e-19	depleted in toy-ScmKD
CG8100	50.6776188472838	-6.79177396256169	1.81421223521327	-3.74364907850115	0.000181366911910156	0.00116054881017647	depleted in toy-ScmKD
CG8112	87.1816118092109	-2.79919683352878	0.50791063585463	-5.51119948259941	3.56396518795349e-08	5.35617436783541e-07	depleted in toy-ScmKD
CG8157	27.9643299721386	-2.68785213738683	1.04906538209606	-2.56213977056076	0.0104029443245858	0.0350275929926184	depleted in toy-ScmKD
CG8219	3.34775643815904	-4.25001300671285	1.62994210784972	-2.60746255112068	0.00912160475970627	0.0316701391640448	depleted in toy-ScmKD
CG8245	54.137986039979	-1.1871518394845	0.357680281340141	-3.31903071378868	0.000903304934656063	0.00468189964894718	depleted in toy-ScmKD
CG8249	58.2600964399786	-1.28232007841071	0.512312236881366	-2.50300497645081	0.0123143812560444	0.0400848799431525	depleted in toy-ScmKD
CG8303	123.801964024427	-1.08514754030357	0.398159292907842	-2.72541055711271	0.00642215741968316	0.023861432122565	depleted in toy-ScmKD
CG8353	27.108580378828	-1.1829435155244	0.389646035263373	-3.03594392978953	0.00239783950390026	0.0105269777046753	depleted in toy-ScmKD
CG8398	23.6015128555928	-1.47851117492866	0.500478005658638	-2.95419810303734	0.00313482701815909	0.0130410297915871	depleted in toy-ScmKD
CG8401	17.1339988954722	-1.43679948277065	0.537537358851163	-2.6729295352446	0.00751920429828735	0.0270112532746561	depleted in toy-ScmKD
CG8630	68.8336392273048	-1.71177317102663	0.539290158550715	-3.174122768394	0.00150290107809739	0.00718853369546581	depleted in toy-ScmKD
CG8654	38.3935997740707	-1.52311053495708	0.434945925492606	-3.50183883946506	0.00046205901889021	0.00263190224191134	depleted in toy-ScmKD
CG8665	109.810086052318	-3.87201969256161	1.519274271043	-2.54859821321362	0.0108156827806343	0.0361039761399439	depleted in toy-ScmKD
CG8745	54.6918375252512	-5.40359440648981	1.52784991373596	-3.53673116574436	0.000405111800603539	0.00235752561740115	depleted in toy-ScmKD
CG9119	357.79691771205	-2.34894901605929	0.647985690477536	-3.62500137052134	0.00028895991935478	0.00175063918753113	depleted in toy-ScmKD
CG9184	40.0966950407873	-3.67540295973808	0.885189116803818	-4.15211042472933	3.29423230488921e-05	0.000261417298437231	depleted in toy-ScmKD
CG9269	45.6190134107669	7.38069756982615	2.28492426186683	3.2301716485762	0.00123715918827634	0.00608700915791198	enriched in toy-ScmKD
CG9444	31.9271681401319	-6.37091291497889	1.45859137517632	-4.36785313790077	1.25473816242525e-05	0.000111763454518746	depleted in toy-ScmKD
CG9449	63.8287035464399	-4.12104110259805	1.16673576196873	-3.53211175737364	0.000412255089134338	0.00238848012095254	depleted in toy-ScmKD
CG9452	9.0109451035316	-5.05220946202525	1.63581915980859	-3.08848898836496	0.00201177148974618	0.00910756869653913	depleted in toy-ScmKD
CG9509	28.8302407839812	-4.17964386845371	1.1791360251043	-3.54466641631444	0.00039311025836847	0.00229831718769433	depleted in toy-ScmKD
CG9510	54.4842140041551	-1.82951077311674	0.657709097978187	-2.78164127384081	0.00540847853690248	0.0206614925871822	depleted in toy-ScmKD
CG9514	91.6241081463916	1.44002614038327	0.394002970276292	3.65486112800993	0.000257321226111917	0.0015846207192959	enriched in toy-ScmKD
CG9518	29.7482004155624	-2.31472277086137	0.736015926375037	-3.14493571118991	0.00166123331453626	0.00780251634888149	depleted in toy-ScmKD
CG9541	11.1102728917108	-3.95270570372274	1.42469462365507	-2.77442312064183	0.00552997026699095	0.0210259305069801	depleted in toy-ScmKD
CG9626	25.6826888700849	-1.23444914721814	0.478974286478279	-2.57727644691448	0.00995822727646701	0.0338923302703795	depleted in toy-ScmKD
CG9629	251.156649874197	-1.39133715627797	0.369330977440562	-3.76718239536754	0.000165100379978485	0.00106557392499977	depleted in toy-ScmKD
CG9686	107.602371198222	-1.66518896667242	0.555823921157704	-2.9958929497026	0.00273642479999064	0.01169483875149	depleted in toy-ScmKD
CG9701	23.9229826407594	-5.15565136543109	1.53861088379421	-3.3508481057389	0.000805644799720249	0.00423438498598576	depleted in toy-ScmKD
CG9743	32.3695701109285	-2.33633996503646	0.743616640105719	-3.14186079093699	0.00167877833384611	0.00786809979733245	depleted in toy-ScmKD
CG9759	37.1984971321211	-7.73267301600776	2.53093510962937	-3.05526324503046	0.0022486305946675	0.00998914566545465	depleted in toy-ScmKD
CG9902	319.879266760863	-2.26100429423534	0.166328213908185	-13.5936305760094	4.36860956670873e-42	8.3202154929589e-40	depleted in toy-ScmKD
CG9925	333.609491041724	1.46832674859357	0.295547542523877	4.96815752908838	6.75920447820883e-07	8.06408506938923e-06	enriched in toy-ScmKD
CR31044	103.233649235775	-1.51565318627661	0.356891303401504	-4.24682017138282	2.16825850903491e-05	0.000180688209086243	depleted in toy-ScmKD
CR31144	7.63433632547719	2.73148480299329	1.00591380888376	2.71542629087114	0.00661905088336838	0.0244480105794372	enriched in toy-ScmKD
CR31781	33.6875238526197	-1.58107580440642	0.521934724430913	-3.02925965719244	0.00245153879283801	0.0107187725767368	depleted in toy-ScmKD
CR32111	434.473302500815	-3.52585641589074	0.206890305114211	-17.0421538792953	3.99734899215573e-65	5.98174724183303e-62	depleted in toy-ScmKD
CR32636	4.81708997495612	-3.11143217788744	1.22916484667041	-2.53133840128585	0.0113628163067173	0.0375356357025746	depleted in toy-ScmKD
CR33963	33.9336496615332	-1.6210518878001	0.435493331870183	-3.72233457820962	0.000197389225925398	0.00125065285588545	depleted in toy-ScmKD
CR40469	399.601319399101	1.45722775252622	0.311306832188027	4.68100151315041	2.85476832046782e-06	2.99936791944839e-05	enriched in toy-ScmKD
CR40640	557.301267830219	2.4007964022594	0.550437361639871	4.36161599769847	1.29105317494442e-05	0.000114317683918367	enriched in toy-ScmKD
CR41544	183.439522913289	2.69652532421375	0.559857487658685	4.81644951376926	1.46135117037794e-06	1.63020804150255e-05	enriched in toy-ScmKD
CR42491	1517.42503262429	-1.4130449231793	0.119637110624341	-11.8110920249173	3.42089050381427e-32	3.22827279526617e-30	depleted in toy-ScmKD
CR42547	202.214114421548	-2.06983453181126	0.192946068739619	-10.727528916925	7.55905455750778e-27	5.4607652751651e-25	depleted in toy-ScmKD
CR42646	10.3851226464141	-2.26689631424842	0.875426977943284	-2.58947504630739	0.00961223892018393	0.0329369325119158	depleted in toy-ScmKD
CR42755	9.18910116249678	-2.25436396478509	0.844967384783362	-2.66798932761538	0.0076306681941312	0.0273456207093823	depleted in toy-ScmKD
CR42862	21938.4572724951	-3.56319060252663	0.221588294271399	-16.0802293922732	3.51076578637882e-58	3.34320651021074e-55	depleted in toy-ScmKD
CR43257	44.0171207182211	-1.37634387222392	0.336354333055566	-4.09194631066799	4.27767703449414e-05	0.00032875030767664	depleted in toy-ScmKD
CR43283	460.596534161358	-5.06079467307136	0.930954081903235	-5.43613779825221	5.44478529170133e-08	7.8994634252869e-07	depleted in toy-ScmKD
CR43301	9.95044973323141	-4.36724774332143	1.10002369108645	-3.97013971490747	7.18304984142341e-05	0.000514017024996834	depleted in toy-ScmKD
CR43431	18.4384034584457	-2.14413447611127	0.60864557876175	-3.52279643675942	0.000427019203308112	0.00246041042610147	depleted in toy-ScmKD
CR43465	9.94009563282365	-2.15413416846149	0.664944188015647	-3.2395713915328	0.0011970949454268	0.00592607256774371	depleted in toy-ScmKD
CR43468	62.1791122628907	-1.03226603855667	0.313336045173558	-3.29443756777135	0.00098618849310172	0.00502203425631527	depleted in toy-ScmKD
CR43493	8.57956997505951	-2.46947050187023	0.968014257672267	-2.55106831567588	0.0107393272765497	0.035871955746766	depleted in toy-ScmKD
CR43730	35.2667573914557	-2.45302631090142	0.537231070600419	-4.56605443195957	4.96989768356647e-06	4.8699418367969e-05	depleted in toy-ScmKD
CR43751	32.9786034723022	-1.42801521079572	0.387634416175705	-3.68392266322513	0.00022967195011987	0.00142947930927251	depleted in toy-ScmKD
CR43767	37.1216442710179	-7.15766914011838	1.06756082070941	-6.70469447854223	2.01828193011115e-11	4.7296427780569e-10	depleted in toy-ScmKD
CR43943	18.2137893752421	-1.56673678797216	0.475104808695827	-3.29766560829575	0.000974921635304806	0.00497433226001843	depleted in toy-ScmKD
CR43944	57.3064163742842	-2.26788420372104	0.36281836783269	-6.25074253342889	4.0850582569135e-10	8.19750675118179e-09	depleted in toy-ScmKD
CR43957	34.6553853991109	-1.14123942418105	0.464473744857877	-2.45705906268235	0.0140079654403024	0.0443437407032842	depleted in toy-ScmKD
CR43958	19.3880536011356	-1.30491977020031	0.453171903664784	-2.87952487708852	0.00398274875208036	0.0160027975366482	depleted in toy-ScmKD
CR44018	2.70671948268555	-3.96380411242076	1.5055082310148	-2.63286777897517	0.00846673008782796	0.029871673179521	depleted in toy-ScmKD
CR44024	177.286720857806	-2.93619009607538	0.340944823500984	-8.61192161806471	7.18459625350108e-18	2.87246739524519e-16	depleted in toy-ScmKD
CR44029	47.0208040117658	-2.59393295854735	0.503659755558055	-5.15016919641172	2.60251574592922e-07	3.36144912929823e-06	depleted in toy-ScmKD
CR44042	124.065836380131	-1.64468445428648	0.23460700832744	-7.01038074698521	2.37670445581671e-12	6.11346862239084e-11	depleted in toy-ScmKD
CR44054	10.0534966179563	-2.09364900054878	0.802497788270269	-2.60891560219936	0.00908296410917389	0.0315568985219225	depleted in toy-ScmKD
CR44114	7.29836180362943	1.8535564330352	0.743727027938605	2.49225369444044	0.0126935335706755	0.0410005439879203	enriched in toy-ScmKD
CR44119	48.2247615708903	-1.54429458803065	0.375608439874807	-4.11144805091541	3.93185348466013e-05	0.000306444681933146	depleted in toy-ScmKD
CR44294	8.75441623415555	1.93298373579905	0.779954205667416	2.47832978109911	0.0131999077995948	0.0423378703759591	enriched in toy-ScmKD
CR44299	10.2154143152184	-1.9709797351176	0.783670169295291	-2.51506285723493	0.0119011163278916	0.0389820466091485	depleted in toy-ScmKD
CR44458	8.02298281257175	-2.8033702092987	0.954307423526513	-2.93759656499289	0.00330767143974667	0.0136462616507863	depleted in toy-ScmKD
CR44498	18.7677540725656	-3.00784637983781	0.650744599750183	-4.62216110743371	3.79762891448734e-06	3.82501566146681e-05	depleted in toy-ScmKD
CR44552	12.2951095569883	-3.17772979613914	1.01734364253682	-3.12355595815711	0.00178679885328238	0.00828906908243266	depleted in toy-ScmKD
CR44564	10.9585035867571	-2.8168079814242	0.982373690870578	-2.86734875699689	0.00413926594237946	0.0165176421891142	depleted in toy-ScmKD
CR44662	5.20555113433351	-3.88838729074737	1.45479396371621	-2.67280961271976	0.00752189267801164	0.0270112532746561	depleted in toy-ScmKD
CR44677	15.2130359571304	-2.64995651295469	0.646850559567974	-4.09670591415207	4.19070729838573e-05	0.000323014414647465	depleted in toy-ScmKD
CR44743	4.77889129671543	-3.48903071886945	1.41612469791147	-2.46378777519744	0.0137477485231911	0.0437447344411989	depleted in toy-ScmKD
CR44744	5.2201520848954	-5.42255010378779	1.45540467439718	-3.7258023140772	0.000194694950332138	0.00123601794226009	depleted in toy-ScmKD
CR44779	7.26916709136534	-6.03938233968732	1.61699451738343	-3.7349429913096	0.000187757715168707	0.00119778444969074	depleted in toy-ScmKD
CR44807	34.2861560800723	-1.27582419144804	0.457164680713142	-2.79073219186104	0.00525889651940334	0.0201635948172584	depleted in toy-ScmKD
CR44811	48.0908951229543	-1.67172814979721	0.664269869557335	-2.51664003804844	0.0118479806191386	0.0388564799578826	depleted in toy-ScmKD
CR44843	15.3586807033072	-1.79849671516198	0.599686586056792	-2.99906110454779	0.00270812987803567	0.0115975717385215	depleted in toy-ScmKD
CR44918	37.8619009102536	1.27961320725096	0.482280478400466	2.65325524162814	0.00797195630678898	0.0283661534099629	enriched in toy-ScmKD
CR44933	3.8945232817633	4.93658852005938	1.58643137110422	3.11175674534431	0.00185977676109399	0.00855448404827037	enriched in toy-ScmKD
CR44974	3.55256550061054	-4.21959238360697	1.53567154378893	-2.74771802647073	0.00600115946765708	0.0224427509545548	depleted in toy-ScmKD
CR45000	9.44301741804272	-1.86161543667871	0.728339340787738	-2.55597265234263	0.0105891440775606	0.0354853871379355	depleted in toy-ScmKD
CR45018	41.7437815732186	-1.62540519341834	0.350384012162861	-4.6389251135775	3.50225918084953e-06	3.56869308554463e-05	depleted in toy-ScmKD
CR45102	313.053320206087	-1.19019628009809	0.226093994763483	-5.26416582334772	1.40827300233989e-07	1.90836477354598e-06	depleted in toy-ScmKD
CR45146	3.48235335143157	-5.51839775409187	2.17830579949658	-2.53334392047581	0.0112980042315775	0.0373922888865007	depleted in toy-ScmKD
CR45175	7.06423116822423	-3.84697853986866	1.29491738762199	-2.97082931825739	0.00296996791840919	0.0125445217521517	depleted in toy-ScmKD
CR45176	12.8351529445707	-1.87752808467572	0.679194340336012	-2.76434589214461	0.00570370422436	0.0215146927440299	depleted in toy-ScmKD
CR45185	87.7013525376294	-2.70260156263291	0.306399858719166	-8.82050525065683	1.13944404126898e-18	4.95256279348238e-17	depleted in toy-ScmKD
CR45210	6.95955330736359	-6.34443445468997	2.28818409623554	-2.7726940612548	0.00555943602032494	0.0211073187071054	depleted in toy-ScmKD
CR45225	30.989090176512	-1.13696326368698	0.411768372565614	-2.76117190983581	0.00575943515978101	0.0216858674689814	depleted in toy-ScmKD
CR45232	125.274871708114	-4.00108875091806	0.428487686280047	-9.33769832606827	9.84509684143345e-21	5.03060436165929e-19	depleted in toy-ScmKD
CR45267	28.9945743916651	-2.04935762433738	0.450920836586684	-4.54482795661054	5.4980142272943e-06	5.34245816613245e-05	depleted in toy-ScmKD
CR45270	59.8510920217534	-1.15899272491934	0.331331769101028	-3.49798248463746	0.000468791918961942	0.00265724856662681	depleted in toy-ScmKD
CR45304	2.84457645331763	-5.07310458495348	1.72570200050682	-2.93973384945001	0.00328494282124077	0.0135738761548312	depleted in toy-ScmKD
CR45465	5.62401848039641	-2.55750863931014	1.03252959987688	-2.47693493689198	0.013251605640533	0.0424367377207531	depleted in toy-ScmKD
CR45479	34.4471998982465	-2.19013370692919	0.502176268285969	-4.36128476242928	1.29300953007119e-05	0.000114320505522567	depleted in toy-ScmKD
CR45485	55.7747881929863	-1.4597864246021	0.346681241333007	-4.21074534921229	2.54529527151498e-05	0.000208622597567445	depleted in toy-ScmKD
CR45517	58.7049614013361	-1.78509355865142	0.32072758618045	-5.56576245875863	2.61008601273076e-08	4.05046681234885e-07	depleted in toy-ScmKD
CR45559	49.958544273277	2.18760804243384	0.386228245990676	5.66402914634744	1.47859274980244e-08	2.36823532938541e-07	enriched in toy-ScmKD
CR45600	311.211042443348	-1.68429497017307	0.219569210266833	-7.67090690049949	1.70784477853272e-14	5.35618983686533e-13	depleted in toy-ScmKD
CR45639	12.347858446422	-2.31220082894693	0.883670017858869	-2.61658852537443	0.00888133312688525	0.0310209951664298	depleted in toy-ScmKD
CR45732	34.7264301132886	-3.14864909448544	0.571583749407452	-5.5086399810169	3.61616621787092e-08	5.42683970375327e-07	depleted in toy-ScmKD
CR45822	213.810291331476	8.96221641680899	1.03733198015519	8.63968005254034	5.63706605875868e-18	2.28869251804253e-16	enriched in toy-ScmKD
CR45835	156.830571438051	5.19136248209229	0.392253685141407	13.2347067184871	5.5312225126915e-40	8.2770794029205e-38	enriched in toy-ScmKD
CR45874	24.6685683697219	1.22215962601598	0.338391539559578	3.61167311572458	0.000304227893308097	0.00182938414604036	enriched in toy-ScmKD
CR45916	33.6434783961664	-1.17713853966216	0.426759390953919	-2.75831900741762	0.00580994688744449	0.0218368114983786	depleted in toy-ScmKD
CR45973	40.3335647723697	-2.16890005924741	0.475708859148921	-4.55930138263084	5.13240713693584e-06	5.01510865292937e-05	depleted in toy-ScmKD
CR46003	47.13269819837	-2.61585914634961	0.564539623234448	-4.6336147875014	3.5933536418021e-06	3.6473235850656e-05	depleted in toy-ScmKD
CR46006	329.511909927781	-1.48137425696444	0.269597464878119	-5.4947633043736	3.91234794892195e-08	5.82128476774963e-07	depleted in toy-ScmKD
CR46194	43.3797932015243	-2.7097875270486	0.431825500683113	-6.27519107315788	3.49205180906141e-10	7.04802364160275e-09	depleted in toy-ScmKD
CREG	452.90342009294	-1.48669614622984	0.595149334587817	-2.4980220254459	0.0124888433973943	0.0404516495323764	depleted in toy-ScmKD
CaMKI	2428.5364241003	-1.0115011042351	0.0907698509845465	-11.1435800903463	7.69620487185229e-29	6.15402641470632e-27	depleted in toy-ScmKD
CaMKII	2775.23559579657	-1.07024869054737	0.0860549637756583	-12.4368036844158	1.64974370714213e-35	2.00942620143184e-33	depleted in toy-ScmKD
CarT	72.1629251552627	-1.32691787702239	0.338352590472987	-3.92170154561983	8.79258589320631e-05	0.000616894422179077	depleted in toy-ScmKD
Cib2	6.6477438025237	-3.22761671973001	1.23709329643228	-2.60903258391126	0.00907985960705122	0.0315565790921903	depleted in toy-ScmKD
Cirl	14234.8263037347	-1.61747763976321	0.0805677422823443	-20.0759956024939	1.19660867446343e-89	1.25344758650044e-85	depleted in toy-ScmKD
Clect27	465.622084147837	-2.70176964758948	0.673727783557737	-4.01017994734062	6.06724906404387e-05	0.000444126023381268	depleted in toy-ScmKD
CngA	90.2672456397016	-1.49547187849309	0.620476652249979	-2.4101984709178	0.0159438445086316	0.0492950918618405	depleted in toy-ScmKD
Cpr11A	39.5949349303975	2.32881268222991	0.80895377749834	2.87879573222549	0.00399196805293851	0.016021404350395	enriched in toy-ScmKD
Cpr49Ah	182.944529003514	2.01191983593964	0.830112379874332	2.42367164340353	0.0153644906213288	0.0476868264469391	enriched in toy-ScmKD
Cpr56F	49.6122421483381	-2.49223882106016	0.904796699459027	-2.75447381997553	0.00587865929223396	0.0220555000308563	depleted in toy-ScmKD
Cpr64Aa	105.626014248757	3.60525435908018	1.33869000618416	2.69312114262861	0.00707865437219575	0.0257640391065846	enriched in toy-ScmKD
Cpr65Aw	4.44216105329102	-4.4390821724142	1.79796756215957	-2.46894452705383	0.0135512223815813	0.0431849876626297	depleted in toy-ScmKD
Cpr65Ec	118.59142030439	1.61295231821727	0.348686404919041	4.62579640462831	3.73161724566709e-06	3.77303963787285e-05	enriched in toy-ScmKD
Cpr66Cb	69.5624385999834	-3.62554516345648	0.667391227224921	-5.43241357626449	5.55968822628746e-08	8.03279092004982e-07	depleted in toy-ScmKD
Cpr66D	541.351972153401	2.13084724137282	0.154935875043844	13.7530913403356	4.87989916597199e-43	1.04320293395013e-40	enriched in toy-ScmKD
Cpr92A	85.8098575055258	-2.03291454954116	0.317297147786638	-6.40697391616066	1.48436201433869e-10	3.12222732935699e-09	depleted in toy-ScmKD
