geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_toy_v_toyPcKD_change
Epac	215.218918426899	1.48081802920042	0.336881653499859	4.39566243461531	1.10435443557801e-05	0.000248035467484993	enriched in toy-PcKD
Ets21C	83.5309362182171	3.75762846939905	0.644910385126337	5.82659010625628	5.65713288591741e-09	3.05360156328249e-07	enriched in toy-PcKD
GILT3	45.9122575053243	-1.41327782889574	0.456077118351469	-3.09876942304002	0.00194326192417284	0.0175468290195643	depleted in toy-PcKD
Gbeta76C	6.81410993047915	5.49895919618884	1.34550706392949	4.08690473919133	4.37166512116659e-05	0.000804353450730651	enriched in toy-PcKD
Gpb5	10.6816796180773	-3.29345002508918	0.767344490170797	-4.29200973914091	1.77063180548719e-05	0.000367283922284711	depleted in toy-PcKD
Gs2	1117.62061222511	-1.58078248008418	0.586155908664642	-2.69686350801353	0.00699959543365967	0.045743175509602	depleted in toy-PcKD
GstE14	262.034557484033	-2.23446534301861	0.666551501071866	-3.35227711500974	0.000801497488531375	0.00887826583101081	depleted in toy-PcKD
GstE2	9.26913650530052	-3.07419541849169	1.02770076877087	-2.99133318949293	0.00277762245159928	0.0228814260979131	depleted in toy-PcKD
Gycbeta100B	33.698880376185	1.26657796388107	0.302907059181398	4.18140787905036	2.89709626104392e-05	0.000562716311538749	enriched in toy-PcKD
Hand	22.0811750746139	-3.90355228415386	1.19402702373277	-3.2692327782922	0.00107839544354933	0.0111965180483283	depleted in toy-PcKD
He	252.68386460732	-2.12103592328726	0.432816740686019	-4.90054039944342	9.55734014213226e-07	3.11250710628774e-05	depleted in toy-PcKD
Hexo2	689.806923782508	-1.14276522803823	0.284019851678549	-4.02353997892937	5.73298468919907e-05	0.00101103358147067	depleted in toy-PcKD
Hsp67Bc	1097.16992540787	-1.31552497435195	0.386953173882759	-3.39970069544004	0.000674596524415021	0.00774232503834542	depleted in toy-PcKD
Hsp70Ba	23.2429460683068	3.9511528522272	1.3555714796319	2.91475065062605	0.00355972829744064	0.027457808327216	enriched in toy-PcKD
Ilp2	12.5950081186264	-5.37748767793881	1.88021773857938	-2.86003454153231	0.004235948675447	0.031234127214428	depleted in toy-PcKD
Ilp6	137.339887914479	-1.31386196163211	0.37493163181613	-3.50427077936289	0.000457859544149196	0.00566956621842541	depleted in toy-PcKD
Ilp8	503.550177768199	7.6745120807833	0.841100708626466	9.12436763169053	7.21562720067036e-20	2.43091992243274e-17	enriched in toy-PcKD
Ir41a	6.55429717049912	-4.02962361745154	1.15367651079576	-3.49285400174446	0.000477887709748533	0.00586877740233254	depleted in toy-PcKD
Ir68a	33.8589679920348	-1.27268116329828	0.364021423348286	-3.49617105386847	0.000471986032223018	0.0058209369466271	depleted in toy-PcKD
Irk2	14.3519934145742	2.2096466728055	0.618365758945908	3.57336518207631	0.000352422729374445	0.00464039092451258	enriched in toy-PcKD
Karl	229.239624413509	-1.24379834462456	0.345869465810403	-3.59614961011443	0.000322962100288943	0.00429882795616209	depleted in toy-PcKD
Kr	93.3714136097252	4.39332416028383	0.577286869415191	7.61029635878328	2.73468131076127e-14	4.37997318133403e-12	enriched in toy-PcKD
LKRSDH	495.40517102839	-1.47567809407908	0.265962344886596	-5.54844744923681	2.88217485289868e-08	1.3537907842702e-06	depleted in toy-PcKD
LManI	157.723399387095	-1.87374921306675	0.474372121808583	-3.94995643066656	7.8165420365596e-05	0.00130759158313875	depleted in toy-PcKD
Lcp4	695.281948458105	-3.93878904135336	1.07107740922246	-3.67740838098033	0.000235615661822025	0.00329794414899884	depleted in toy-PcKD
Lcp9	71.3415434608224	-4.34176480775724	0.938010725850046	-4.62869420157497	3.6797868081201e-06	0.000100143501714021	depleted in toy-PcKD
Lim3	182.477742661027	-1.01630967683783	0.230617834766133	-4.40689974332845	1.0486069372366e-05	0.00023936658357013	depleted in toy-PcKD
Lmx1a	19.3595186768331	3.24231977214252	0.576372942901101	5.62538511232452	1.85094563017792e-08	9.23385446390879e-07	enriched in toy-PcKD
Lsp1gamma	6729.66328045449	-4.40639991346548	1.55183922826182	-2.83946934271083	0.00451886370729113	0.0329056165326765	depleted in toy-PcKD
Mco1	19.9669286851276	-2.06527579979866	0.600345681026121	-3.44014434528562	0.000581404015535841	0.00691877860144357	depleted in toy-PcKD
Men	1301.97077984644	-1.05904034220296	0.211019340349341	-5.01868852613093	5.20254219694798e-07	1.82182212416422e-05	depleted in toy-PcKD
Mmp2	10152.94390454	-1.03601368404338	0.0809938029122457	-12.7912710206467	1.834488651009e-37	2.98715902005966e-34	depleted in toy-PcKD
Muc68Ca	70.1763938430405	4.79502980333983	1.73368169389301	2.76580748370972	0.00567820454372733	0.0390951785709767	enriched in toy-PcKD
ND2	255.433036591627	-1.38136689067357	0.28551989466353	-4.83807579258684	1.31102151301231e-06	4.06624767686676e-05	depleted in toy-PcKD
ND4L	19.2570103277789	-1.67687467159128	0.48786516618424	-3.4371682748057	0.00058783027804605	0.00695394225539608	depleted in toy-PcKD
NijB	17.0226175414396	-2.07708703125732	0.654678700752999	-3.1726815441961	0.00151038095981289	0.0144670803699725	depleted in toy-PcKD
NimB1	79.8598523950856	-1.53110976747157	0.460844444718055	-3.32240040000549	0.00089246526636903	0.00970978357731116	depleted in toy-PcKD
Nox	888.160770555662	1.48643480928658	0.173502069169932	8.56724543054717	1.05989834752883e-17	2.95863053010189e-15	enriched in toy-PcKD
Nplp1	738.403339402918	-1.04878027533701	0.215419938381756	-4.86853855411667	1.12426590584129e-06	3.56625905846411e-05	depleted in toy-PcKD
Nplp2	248.04445250208	-4.96339728046114	0.835818657143148	-5.93836622100083	2.87876417535697e-09	1.65444270548456e-07	depleted in toy-PcKD
Obp56a	381.968466003221	2.48045012107797	0.714231890867603	3.47289186158416	0.000514882765643878	0.00624894983893253	enriched in toy-PcKD
Obp56b	3.67151622969634	6.58168598240301	1.8427650098552	3.57163607253438	0.000354758148999672	0.00466485479909394	enriched in toy-PcKD
Obp99a	2425.00603853543	-1.48277732099499	0.175879464758518	-8.4306449478388	3.43765288940301e-17	9.07726181877496e-15	depleted in toy-PcKD
Octbeta3R	47.6622001757798	1.53418730320621	0.388488893233978	3.94911496808792	7.84406731191868e-05	0.00130779074466631	enriched in toy-PcKD
Or19b	5.59088311098118	5.50401051962194	1.66042259251821	3.31482512007652	0.000917004736513116	0.00987776877148086	enriched in toy-PcKD
Os-C	53.5781910092959	-1.1565717392549	0.347316471643306	-3.3300227132409	0.000868389000738519	0.00950073968333184	depleted in toy-PcKD
Osi14	32.6391075307352	5.16971284030659	0.932929477768022	5.54137580975018	3.00104375565727e-08	1.38966905156454e-06	enriched in toy-PcKD
Osi24	263.136582037839	-1.0956296587941	0.182534138317631	-6.00232739416433	1.94508992051296e-09	1.20175310060281e-07	depleted in toy-PcKD
Osi9	53.1237836721902	-1.99953016878413	0.359442601696492	-5.56286360978575	2.65383304875976e-08	1.25255791721656e-06	depleted in toy-PcKD
P5cr-2	51.7555790750402	-1.7986261885536	0.573183422944126	-3.13795918820375	0.00170128563157234	0.0159057996368055	depleted in toy-PcKD
PH4alphaSG1	4.94454073472495	7.92811587726426	2.37799328420668	3.33395217300169	0.000856213787100722	0.00937803665916373	enriched in toy-PcKD
PPO1	3368.47880141179	-6.77340154100895	0.646737829094057	-10.4731797589404	1.14723346133577e-25	9.34039243104208e-23	depleted in toy-PcKD
PPO2	5047.49657173368	-6.3508785315568	0.659501292260142	-9.62981969268329	5.98343772103107e-22	2.78372316830826e-19	depleted in toy-PcKD
Pde8	1362.45511276749	-1.22784505471223	0.153731711810782	-7.98693412211201	1.38335967143988e-15	2.81571333124326e-13	depleted in toy-PcKD
Picot	89.8245304417348	1.20012517970607	0.326951038115978	3.67065719265388	0.000241927631253605	0.00336220904316888	enriched in toy-PcKD
Pkg21D	38.9777887661701	-3.14037831164081	0.728228708636019	-4.31235170269897	1.61527220864031e-05	0.00034029049414375	depleted in toy-PcKD
Pph13	39.8420951276211	1.04971215040923	0.390218580699672	2.69006193535703	0.00714387590524276	0.0464072756154275	enriched in toy-PcKD
Pxn	2442.52886263583	-1.18510178321516	0.392777304905925	-3.01723589528425	0.00255091217094097	0.0213559656470379	depleted in toy-PcKD
Rbp	98.855795935573	-1.0146737156268	0.302720974804231	-3.35184476821598	0.000802750162546406	0.0088820714474274	depleted in toy-PcKD
Ret	92.6216182616042	-1.6598746373374	0.350096587100581	-4.7411905699627	2.12465964185672e-06	6.23361102130336e-05	depleted in toy-PcKD
RpS19b	94.6836734083049	1.09686342026791	0.253729929811916	4.32295638548036	1.53952177028451e-05	0.0003269810368626	enriched in toy-PcKD
SP1173	2039.49904479823	1.27629535755478	0.439666697752351	2.90287020617985	0.00369759847160691	0.0283102079721525	enriched in toy-PcKD
Scr	313.496045990676	1.61685499638032	0.44922994770238	3.59917010130301	0.000319234332110098	0.00426081888622358	enriched in toy-PcKD
SerT	13.0725916020606	-2.54587576378517	0.671046680312935	-3.79388772566155	0.000148306754413785	0.00221892341596123	depleted in toy-PcKD
Sox15	522.66815898133	4.92174160413028	1.0457716104674	4.70632550632209	2.52221679849504e-06	7.16338898874899e-05	enriched in toy-PcKD
Spn47C	743.631161927584	2.23068143104167	0.193934224599598	11.5022577146824	1.28509305467473e-30	1.56941989302152e-27	enriched in toy-PcKD
Start1	1197.33976142417	-1.12222496317776	0.21984417028659	-5.10463826134131	3.31427883630701e-07	1.25994179886068e-05	depleted in toy-PcKD
Su(z)2	744.359000101382	1.20684051204876	0.110595391787145	10.9122133621216	1.00772440263276e-27	1.0939408237469e-24	enriched in toy-PcKD
Syn2	47.8928172213854	-1.05992539912293	0.271508332834165	-3.90384113835034	9.46779396007325e-05	0.00153910727104685	depleted in toy-PcKD
Sytbeta	123.006109456108	1.14470417533813	0.264365806717688	4.33000087851959	1.49108746961602e-05	0.000318772966699093	enriched in toy-PcKD
Tep1	459.688470089457	-1.94746389538799	0.347214642960662	-5.60881844953938	2.03712581528335e-08	1.00013664398585e-06	depleted in toy-PcKD
Ubx	320.501821662748	5.22993791766383	0.691158964454824	7.56691034426374	3.82205488037686e-14	5.8346056533253e-12	enriched in toy-PcKD
Ugt36Bc	45.9706600571216	-1.4980990530736	0.464963927866577	-3.22196833622646	0.00127313203959855	0.0126664969723807	depleted in toy-PcKD
Ugt86Di	768.326181195536	1.38854523507943	0.182528284061287	7.60728805522106	2.79907002011874e-14	4.41079259621937e-12	enriched in toy-PcKD
ac	212.787605539592	-1.14246177038442	0.179808623014187	-6.35376519342056	2.10107475591346e-10	1.52055558261292e-08	depleted in toy-PcKD
alpha-Est10	103.659193468954	-1.19245121778519	0.293722951284392	-4.05978222869829	4.91185052797425e-05	0.000891984752013168	depleted in toy-PcKD
alpha-Est5	20.2586809661164	-2.6677974741347	0.756753004071248	-3.52532128684292	0.000422969461140337	0.00537357369318643	depleted in toy-PcKD
ap	1096.46243962766	3.68205681070623	0.613402985201075	6.00267181533074	1.94096690896155e-09	1.20175310060281e-07	enriched in toy-PcKD
ato	1379.59359749295	-1.53256090297674	0.184296463018225	-8.31573692667767	9.1183884984419e-17	2.22716639074443e-14	depleted in toy-PcKD
b6	24.2060837783227	1.40265065070186	0.458656197914529	3.05817441708974	0.00222689920733925	0.0193212947864458	enriched in toy-PcKD
bab1	75.1694421674344	-1.54678390638877	0.346011074675834	-4.47033063273452	7.80987691721193e-06	0.000188867568022675	depleted in toy-PcKD
blanks	27.5459495747132	-1.2973289359068	0.439364877704987	-2.95273701139557	0.00314970173869422	0.025100808574745	depleted in toy-PcKD
bnl	145.035944092371	-1.10870166525436	0.264600134677911	-4.19010242229824	2.78828567006819e-05	0.000544754562592276	depleted in toy-PcKD
bond	109.740726827513	-1.64548230460354	0.535463777836393	-3.07300395043025	0.0021191568236672	0.0187198572940584	depleted in toy-PcKD
cad	17.5457752856709	5.35061555071971	0.784732008375976	6.81839850243009	9.20609817309266e-12	8.90530486644706e-10	enriched in toy-PcKD
chinmo	1077.91630347935	1.39126486735442	0.481069213925706	2.89202640094379	0.00382765780977207	0.0290834986760333	enriched in toy-PcKD
cu	1669.38422026867	-1.82070434658359	0.575615398301958	-3.16305705503118	0.00156121731004054	0.0148810664576547	depleted in toy-PcKD
cv-d	427.661504898833	-1.11911710774664	0.221319727256617	-5.05656283612279	4.26880259737877e-07	1.55041640804426e-05	depleted in toy-PcKD
dib	214.237274222366	-2.45457063629561	0.491392266154077	-4.9951348553092	5.87946682698718e-07	2.03696421630017e-05	depleted in toy-PcKD
ea	439.377416194265	1.6740123197543	0.274578145087087	6.09666992696509	1.08300817141847e-09	7.1493174559179e-08	enriched in toy-PcKD
egr	936.1391917351	-1.10212118203888	0.168991525058384	-6.52175416286769	6.94898449021443e-11	5.610874253669e-09	depleted in toy-PcKD
erm	33.6176636438833	2.64273533972153	0.857317395404478	3.08256353351456	0.00205225916811372	0.0182277927931555	enriched in toy-PcKD
et	115.792584738432	-3.14505861215157	0.679935126364671	-4.62552748078613	3.73646258852735e-06	0.000101403443027534	depleted in toy-PcKD
euc	77.5158708432432	2.14643597209653	0.410753172848589	5.2256102057859	1.73581694911492e-07	7.06622149702199e-06	enriched in toy-PcKD
exu	54.6553049920915	-1.52975731073972	0.426569216844837	-3.58618777523311	0.000335547383179439	0.00443612710915172	depleted in toy-PcKD
fat-spondin	428.622539551384	1.06170310156557	0.233711955672982	4.5427847219384	5.55159384740948e-06	0.000142734399708396	enriched in toy-PcKD
gas	17.2256270123587	-2.06849590344722	0.660265343010102	-3.13282519724131	0.00173132518153679	0.0160484317112092	depleted in toy-PcKD
grn	692.930933326908	2.21380273121331	0.284418595350236	7.78360756787796	7.04851685574984e-15	1.32430787847454e-12	enriched in toy-PcKD
hig	174.219755488593	-1.07985057890954	0.242211662358129	-4.45829308298496	8.26148928665077e-06	0.000197904346706702	depleted in toy-PcKD
hoe1	84.1414702391305	-1.41141825080482	0.356098484978748	-3.96356151554268	7.38398250297217e-05	0.0012481229940145	depleted in toy-PcKD
iab-8	14.2908515843878	4.35767046409651	1.42985821645388	3.0476241727685	0.00230658206516678	0.0197539920232985	enriched in toy-PcKD
insc	145.752318205357	1.14550666814835	0.207766381730052	5.51343609399085	3.51894847744373e-08	1.60654797311333e-06	enriched in toy-PcKD
jdp	75.559305603015	-1.01923046151935	0.324317102025489	-3.14269724030541	0.00167398888093191	0.0156655856002919	depleted in toy-PcKD
jhamt	162.955195163023	-2.84085668512158	0.806546422241362	-3.52224820144505	0.000427903318114322	0.00540034108511077	depleted in toy-PcKD
kek3	79.4525006658067	1.25791462293907	0.303975801526872	4.13820645137067	3.50031342348016e-05	0.00066019424994983	enriched in toy-PcKD
l(3)mbn	6.69549199612862	-19.6736729777029	2.28862793356996	-8.59627407719987	8.23460013134113e-18	2.36623656715302e-15	depleted in toy-PcKD
lab	158.76928995294	-1.23394643929997	0.257517714609082	-4.79169536423203	1.65377877081955e-06	5.01783186053012e-05	depleted in toy-PcKD
lectin-24Db	182.01840742038	-1.60765981524517	0.356022279761943	-4.51561575393579	6.31330492597887e-06	0.00015897162146086	depleted in toy-PcKD
lectin-28C	380.013569490026	-1.53791656133411	0.302124265602119	-5.09034439279187	3.57413772294521e-07	1.32773100962641e-05	depleted in toy-PcKD
mey	364.879492622689	1.79704938627255	0.357698349635905	5.02392417550077	5.06262313868049e-07	1.779202448378e-05	enriched in toy-PcKD
mthl2	139.942289551255	-1.36746878453058	0.321580165960544	-4.25234180860011	2.11546644371041e-05	0.000426146539279396	depleted in toy-PcKD
mthl6	104.972473737174	-5.00607580671072	0.994414903948486	-5.03419225399105	4.79867895571143e-07	1.69253044755598e-05	depleted in toy-PcKD
nAChRbeta3	257.563844938903	-1.14005486266212	0.374511614140549	-3.04411083559686	0.00233369145358235	0.0198780867493457	depleted in toy-PcKD
nab	330.249175181104	1.98616325370117	0.355255658495466	5.59079976970028	2.26026104289968e-08	1.08782021621329e-06	enriched in toy-PcKD
natalisin	81.3752155567088	1.13772396391526	0.370940735495558	3.06713136370779	0.00216123854731127	0.018854230312632	enriched in toy-PcKD
ng3	280.272595901079	5.46107735770448	2.04436068014081	2.6712885895107	0.00755606529296838	0.0482888380465741	enriched in toy-PcKD
nub	586.090381895507	3.48091479031998	0.751955803861709	4.62914811275284	3.67173086497833e-06	0.000100143501714021	enriched in toy-PcKD
nvd	525.863158268772	-2.87325952378181	0.707373418664063	-4.06187092696841	4.86809921097617e-05	0.000887338233045469	depleted in toy-PcKD
obst-E	143.707086316618	-1.46056482555534	0.39500241479881	-3.69760986473782	0.000217639034790912	0.00309961132639535	depleted in toy-PcKD
oc	809.711939313858	-1.40985887729681	0.202662295931738	-6.95669054184448	3.48358998494911e-12	3.82412069134301e-10	depleted in toy-PcKD
olf186-M	55.7640438938351	-1.01090763726812	0.334749304712305	-3.01989465859213	0.00252862615836657	0.0212239498000355	depleted in toy-PcKD
ouib	83.1745809696167	-2.04455101808087	0.67357079541662	-3.03539142729053	0.00240223696600902	0.0203026428701627	depleted in toy-PcKD
pdm2	85.7838459669037	3.55966636367199	1.11145264814078	3.20271526603184	0.00136138510836627	0.0133140465552937	enriched in toy-PcKD
pgant2	491.09016825435	-1.04978960739298	0.142059056068391	-7.38981122673079	1.47037414913356e-13	2.08196455609201e-11	depleted in toy-PcKD
phm	3388.40916881962	-2.02391007850914	0.74631358177297	-2.71187625140234	0.00669035644865214	0.0442550998668459	depleted in toy-PcKD
phyl	618.738392483663	-1.16636398121844	0.160880934438002	-7.24985832095549	4.17207812884939e-13	5.55201238731162e-11	depleted in toy-PcKD
pnr	374.026583099776	-1.34823464579619	0.23232158893467	-5.80331191766824	6.50176773103101e-09	3.4902346556139e-07	depleted in toy-PcKD
ppk	8.69493965507045	1.88254496524244	0.677807637604673	2.77740299872575	0.00547951928868864	0.037994963414115	enriched in toy-PcKD
pre-rRNA:CR45845	22.8079751561774	3.27814569470589	0.793349018772597	4.13203472511702	3.5956608273219e-05	0.000675569351594903	enriched in toy-PcKD
rdgC	97.0133995014362	1.51695953571886	0.220639993920803	6.8752700213696	6.18725490223233e-12	6.168314326001e-10	enriched in toy-PcKD
regucalcin	5993.8194463442	-1.25296201878278	0.365423503128352	-3.42879428404661	0.00060626886840659	0.00712785420497279	depleted in toy-PcKD
retinin	16.645599408296	-5.55995380765225	1.27982680448126	-4.34430173534754	1.39719364633158e-05	0.000301561965299801	depleted in toy-PcKD
rpr	317.793306965155	1.33621413168409	0.274926078155415	4.86026695120835	1.17227570084737e-06	3.70553160064321e-05	enriched in toy-PcKD
ru	1824.58132642076	-1.07438934332875	0.167220258401385	-6.42499511482547	1.31873752229849e-10	1.02254488832192e-08	depleted in toy-PcKD
sad	2897.1234228916	-2.18707289099606	0.717053100565632	-3.05008497874263	0.00228776624836418	0.0196906467981691	depleted in toy-PcKD
scaRNA:MeU5-C46	18.6255756653106	-1.55440597560251	0.509665481191964	-3.04985531287541	0.00228951635237668	0.0196906467981691	depleted in toy-PcKD
shakB	43.5406278763664	-1.32988913452118	0.389765023276506	-3.41202790168716	0.000644815127330816	0.00748172531503547	depleted in toy-PcKD
skl	29.0871383663581	2.0116503993211	0.497934052324035	4.03999362954192	5.34526533028767e-05	0.000956469638771255	enriched in toy-PcKD
snoRNA:Psi18S-1377d	10.2904637730251	-2.51175310517699	0.895265799286554	-2.80559483806778	0.00502237992851996	0.0356862922921019	depleted in toy-PcKD
snoRNA:Psi18S-1377e	8.45343234924434	-2.09899324857075	0.688917164605888	-3.04680062627201	0.00231291065342731	0.0197700236955248	depleted in toy-PcKD
snoRNA:Psi28S-2149	7.10319502338567	-2.1107683829044	0.784489612745248	-2.69062629843875	0.00713180339722665	0.0463899595145835	depleted in toy-PcKD
snoRNA:Psi28S-2179	13.621275598819	-2.08489624788998	0.665320083381914	-3.13367400138016	0.00172632531684885	0.0160325079330924	depleted in toy-PcKD
snoRNA:Psi28S-3385b	8.93436914023108	-1.47983136618029	0.550187250879137	-2.68968676358038	0.00715191149719453	0.0464280234734821	depleted in toy-PcKD
spok	3274.91792885877	-2.9537673139361	0.937032229090076	-3.15225797175025	0.00162013069298802	0.015308198133939	depleted in toy-PcKD
spz	139.23508265595	-1.05288314044201	0.299200198202091	-3.51899212222733	0.000433189570576856	0.00545394601099984	depleted in toy-PcKD
spz5	192.323348952834	-1.94924190199545	0.368105107214308	-5.29534055299215	1.18794810123535e-07	5.00269523666784e-06	depleted in toy-PcKD
sro	376.714449998425	-1.67603125199207	0.458509865591231	-3.65538754510963	0.000256793756648243	0.00354360876052731	depleted in toy-PcKD
srp	245.905822866889	-1.1916435325557	0.370142543144416	-3.21941790973961	0.00128451132878801	0.0127278658035079	depleted in toy-PcKD
swi2	8.03708882761709	-5.07677017398928	1.39219133027553	-3.64660378468563	0.000265729179751219	0.00365144034622983	depleted in toy-PcKD
tey	100.383129016772	4.46571130678035	1.07236414655284	4.16436088537236	3.12225927936811e-05	0.000600481755106819	enriched in toy-PcKD
twit	2018.74561687976	-1.0154389988735	0.123839036272146	-8.19966812921566	2.41051568608617e-16	5.35244051205952e-14	depleted in toy-PcKD
unc79	44.0966193687203	-1.82312546927605	0.407093111720553	-4.478399208404	7.52048640010031e-06	0.000184148250949825	depleted in toy-PcKD
upd1	293.037334349556	2.18043286789958	0.179982027300485	12.1147255678996	8.82590469756099e-34	1.23184412707387e-30	enriched in toy-PcKD
upd2	25.0023468010005	2.80325501633009	0.466632449546966	6.00741551311242	1.88503977820542e-09	1.18056657904275e-07	enriched in toy-PcKD
upd3	64.8283035093181	3.24279346445976	0.384890196711045	8.4252430749601	3.60002098709352e-17	9.25584343260624e-15	enriched in toy-PcKD
vg	323.781274155089	3.62084687630056	0.79327011520521	4.56445642776281	5.00790194210062e-06	0.000130125537165753	enriched in toy-PcKD
vkg	1662.53946857224	-1.3137315459455	0.406637730726545	-3.23071728636258	0.00123480009250849	0.0124269991065686	depleted in toy-PcKD
vvl	1296.12044368628	1.98281880296821	0.514529443819936	3.85365468737318	0.000116367685792007	0.00182197482401908	enriched in toy-PcKD
yellow-b	309.072308297126	1.15626516831116	0.257471908975938	4.4908400800307	7.09428034468636e-06	0.000175028078200974	enriched in toy-PcKD
