geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_ScmKD_change
Mtk	10.6517784414816	-5.24812834283903	1.99817291480426	-2.62646355776128	0.00862772304322219	0.0436703971279356	depleted in ScmKD
Muc26B	22.9384360642505	7.95923236708675	2.3281743156455	3.41865826523389	0.000629307082535516	0.00529124288361759	enriched in ScmKD
Muc91C	20.7343835830983	1.6568432580088	0.453604804656373	3.65261399570919	0.000259584296136816	0.0025376011155668	enriched in ScmKD
Muc96D	200.783904596542	7.38016783542124	1.66601710391113	4.42982717169927	9.43086371640139e-06	0.000165379238561073	enriched in ScmKD
NaCP60E	489.364172411201	-1.51250431792227	0.160076271572549	-9.44864784183068	3.43235778257683e-21	8.36923239318316e-19	depleted in ScmKD
NaPi-T	20.1263857746204	-1.50347590625837	0.457433056583919	-3.28676706813939	0.00101344624534738	0.00789254980882324	depleted in ScmKD
Nep1	589.839144538938	1.16721740109075	0.0969461235435881	12.039856349346	2.19337251728045e-33	1.87186066245575e-30	enriched in ScmKD
Nep4	54.5694225102241	1.194462809356	0.437569336661706	2.72976808308545	0.00633788945892815	0.0344378583988779	enriched in ScmKD
NijB	17.0226175414396	1.71755439387486	0.649840344989455	2.64304056699146	0.00821651902220526	0.0420726856532021	enriched in ScmKD
Nox	888.160770555662	-1.05501583815759	0.174109914857506	-6.05948167294796	1.36560885561019e-09	6.24339298674283e-08	depleted in ScmKD
Npc2f	17.1032763734469	-1.61196081774341	0.555085343911212	-2.90398735154003	0.00368443044556211	0.0224131729730647	depleted in ScmKD
Nplp2	248.04445250208	2.04369798509515	0.795817277165417	2.56804927932012	0.010227261578022	0.0495680955137354	enriched in ScmKD
Obp49a	14.1766009904598	-3.97574017796218	1.27892596111025	-3.10865546470791	0.00187940739948596	0.0130059151268307	depleted in ScmKD
Obp56b	3.67151622969634	-4.68363297430824	1.72208299192382	-2.71974869752121	0.00653315461857826	0.0352508095094099	depleted in ScmKD
Or19b	5.59088311098118	-4.48246470575558	1.65500583968774	-2.70842833195157	0.00676027110747304	0.0360959001103396	depleted in ScmKD
Osi14	32.6391075307352	-4.04329359873381	0.939579975582299	-4.30329903128044	1.68273486902492e-05	0.00026676296894248	depleted in ScmKD
Osi15	7.86004378851509	-6.85446984798892	2.14792506905322	-3.19120529237562	0.00141680570157695	0.0103197063939186	depleted in ScmKD
Osi2	81.2909531368149	-1.14715374568559	0.401532579394649	-2.85693815285185	0.00427749176466976	0.0251468387841464	depleted in ScmKD
Osi4	85.5329873094182	1.20748853633914	0.265374633359265	4.55012794951066	5.36133047874994e-06	9.9646797518835e-05	enriched in ScmKD
Osi7	52.0051095864543	1.70630335078131	0.453371815677734	3.76358496884196	0.000167494779868039	0.00180369510055582	enriched in ScmKD
Osi9	53.1237836721902	1.15283246656183	0.35674680818031	3.2315144526231	0.00123136096681152	0.00923836458689873	enriched in ScmKD
PGRP-LA	77.8485094371459	-1.21645729650652	0.30795824684729	-3.95007215737831	7.81276362439763e-05	0.000976929331837071	depleted in ScmKD
PGRP-LC	326.943693999042	-1.13022800916816	0.199433421466101	-5.66719459987941	1.45154456850256e-08	5.44515308645959e-07	depleted in ScmKD
PPO1	3368.47880141179	2.35706458893319	0.635841931757944	3.70699771626652	0.000209730833395783	0.00214570775704917	enriched in ScmKD
PPO2	5047.49657173368	1.93692845231644	0.654173260978254	2.96087988894554	0.00306761546298713	0.0192496629635117	enriched in ScmKD
Peritrophin-15b	23.95174191533	3.9543986710515	1.40310555185337	2.8183187400464	0.00482758598549624	0.027743719459858	enriched in ScmKD
Rab27	208.894064709388	-1.18381493090684	0.29597347337636	-3.99973321055533	6.34139307644979e-05	0.000824139676344192	depleted in ScmKD
Rbp	98.855795935573	1.0182884524217	0.31244867808002	3.25905828336041	0.00111782700857513	0.00856220373583987	enriched in ScmKD
Rdh	5.38537812846622	5.06394325852655	1.36780455728407	3.70224183825034	0.000213702768473511	0.00217981080870242	enriched in ScmKD
RhoGAP16F	303.96726393124	-1.24897164949836	0.138462854412142	-9.02026507254231	1.87634732959182e-19	3.7677790200686e-17	depleted in ScmKD
Rim	89.9760173759023	-1.42928873728563	0.378860912015178	-3.77259488101629	0.000161558497629333	0.00175639126775159	depleted in ScmKD
Scgdelta	10.7569515589316	-3.00667291240572	1.15776630758273	-2.5969601056048	0.00940528471616079	0.0465865103059047	depleted in ScmKD
Sgs1	90.8514481465137	8.78120759330361	2.07420751862263	4.23352413606848	2.30057478989463e-05	0.000344447169931446	enriched in ScmKD
Sgs3	1349.2170584931	5.20313194172484	1.33997009314644	3.8830209482565	0.000103166676281014	0.0012214218864669	enriched in ScmKD
Sgs4	523.590482221475	4.81439301259865	1.50179085785595	3.20576795857712	0.00134702564241982	0.00987465254403822	enriched in ScmKD
Sgs5	1178.40239596797	3.37632637277121	1.06024092637896	3.18448975960809	0.0014500944144078	0.0105172924206447	enriched in ScmKD
Sgs7	1191.28244274277	5.2568196699936	1.0266720494322	5.12025205410128	3.05127554338331e-07	8.20160441989198e-06	enriched in ScmKD
Sgs8	408.137649172666	5.02435555339315	1.18458576302384	4.24144516186627	2.22085155422587e-05	0.000335453403640519	enriched in ScmKD
Shaw	56.6571754658982	-1.08409885032058	0.336077653790773	-3.22573916501897	0.0012564780832798	0.00938555218881721	depleted in ScmKD
Sln	102.656893214767	1.05120702130768	0.270744485252218	3.88265349275131	0.000103322753956342	0.00122185718622044	enriched in ScmKD
Snmp2	39.0256016351676	-1.1523331277083	0.447142487648186	-2.57710497110031	0.00996316890485645	0.0487495522000167	depleted in ScmKD
Sodh-2	16.8969745345708	-2.94385106129359	0.731053490837276	-4.02686136950388	5.65263369952327e-05	0.000753758095271066	depleted in ScmKD
Sox15	522.66815898133	-5.97534381214312	1.05774810170179	-5.64911797291767	1.61273155776104e-08	6.0058123211021e-07	depleted in ScmKD
Spn47C	743.631161927584	-1.41041908934032	0.193718726302686	-7.28075760283772	3.31950664663963e-13	2.93060927312383e-11	depleted in ScmKD
Sr-CIII	5.07558135122175	-5.46841695207472	1.77458706796733	-3.08151515965819	0.00205949989285706	0.0140141783406971	depleted in ScmKD
Tdc2	6.9378714648926	-3.55502046127601	1.12772549174546	-3.15238104245889	0.00161944791902895	0.01154928004093	depleted in ScmKD
Tsp29Fb	20.4059200501125	1.77207018806355	0.638179423255392	2.77675857836988	0.00549039433842164	0.0308241771811419	enriched in ScmKD
Ugt35a	59.995911849314	-1.3952002164014	0.534532554268205	-2.61013142279329	0.0090507444423253	0.0451919423860816	depleted in ScmKD
Uhg1	369.397097709247	-1.94404438808315	0.178730716906359	-10.8769461776494	1.48453357015549e-27	6.08124331678495e-25	depleted in ScmKD
Uhg2	196.562383042757	-2.08826318409847	0.293535231426127	-7.11418242352968	1.12578168280121e-12	9.37327659639612e-11	depleted in ScmKD
Uhg3	217.889327006111	-1.16410384190939	0.152847151947985	-7.61613040919167	2.61393602805165e-14	2.81782303823967e-12	depleted in ScmKD
Uhg4	294.397903844604	-2.15490225405794	0.204677276479815	-10.5282925936845	6.39845002028434e-26	2.52025102529738e-23	depleted in ScmKD
Uhg5	286.751518896573	-2.20069303882955	0.154496902410362	-14.2442534736668	4.86721345481102e-46	1.66150443302399e-42	depleted in ScmKD
Uhg8	65.9991647086831	-1.1773909376534	0.328574633422206	-3.58332877188512	0.000339243176035655	0.00317277567651245	depleted in ScmKD
VAChT	45.8632573467894	1.33742410859769	0.487326567756881	2.74441041610706	0.00606196972848733	0.0332159614710748	enriched in ScmKD
VGAT	16.1949504561805	-2.85890039738272	0.997850637836611	-2.86505844560159	0.00416932282729461	0.0247524841010574	depleted in ScmKD
Vha36-3	3.91749554950311	-3.62518417514355	1.30825426148554	-2.77100887944144	0.00558829028745242	0.0312048423303164	depleted in ScmKD
Wwox	384.857930437046	-1.02179268176938	0.118157918650174	-8.64768687060718	5.25537987523361e-18	8.54291195274086e-16	depleted in ScmKD
Xe7	1656.89059943137	-1.17136397325844	0.0882710470269729	-13.2700813314303	3.45205883408658e-40	4.41906681498509e-37	depleted in ScmKD
Zmynd10	60.496056337529	-1.03231907175399	0.287196347225101	-3.59447145386174	0.000325050779974995	0.00305960021849625	depleted in ScmKD
abd-A	296.840778040359	5.12684532412854	0.957204006491143	5.35606337767244	8.50546850655572e-08	2.73054868262185e-06	enriched in ScmKD
amd	159.559929061512	-2.21808306359879	0.350287184129894	-6.33218445918443	2.41714261644769e-10	1.26943371974568e-08	depleted in ScmKD
ap	1096.46243962766	-2.28737323409527	0.613386812740032	-3.72908772504816	0.00019217424618039	0.00201232766373556	depleted in ScmKD
ara	620.9401065527	-1.41845670807595	0.136716051572372	-10.3752024123157	3.21530270691987e-25	1.09759716738555e-22	depleted in ScmKD
ase	98.2617161956142	1.03809591178979	0.216394680535162	4.79723396722367	1.60871656466992e-06	3.51276467777925e-05	enriched in ScmKD
ato	1379.59359749295	1.09931592663372	0.184402493950613	5.9615024888337	2.49929110362265e-09	1.10324311173274e-07	enriched in ScmKD
blanks	27.5459495747132	1.69764366099546	0.473168858710852	3.58781781544264	0.000333457150486457	0.00312722955872876	enriched in ScmKD
cad	17.5457752856709	-1.56949130185677	0.526341021964699	-2.98189051652911	0.00286474426229747	0.018289099743561	depleted in ScmKD
cas	17.2586367369441	-2.65052820246843	0.821318390657686	-3.22716285501165	0.00125024280164209	0.00934579308877131	depleted in ScmKD
caup	981.475693490643	-1.29816401861738	0.11732791261459	-11.0644090539795	1.86689339090394e-28	9.10421676964153e-26	depleted in ScmKD
cd	73.9802617551966	-1.01708511582973	0.271453991749187	-3.74680478734489	0.000179101356176298	0.00190267322469032	depleted in ScmKD
cv-d	427.661504898833	1.19906868650792	0.221310303171595	5.41804276314335	6.02550062740556e-08	1.98415279502445e-06	enriched in ScmKD
dsx-c73A	104.515259050933	1.02591366449722	0.390732370861653	2.62561727925138	0.00864920070046596	0.0437313337093159	enriched in ScmKD
dtr	18.8737920643029	-1.69346000984019	0.565238017512249	-2.99601222383011	0.00273535468390114	0.0175628635221515	depleted in ScmKD
dve	608.705750244954	-1.08961560867963	0.171753730099964	-6.34405790223858	2.23790653209773e-10	1.18748190648771e-08	depleted in ScmKD
euc	77.5158708432432	-1.62792256089898	0.419220030564879	-3.88321750443421	0.000103083279912278	0.0012214218864669	depleted in ScmKD
fat-spondin	428.622539551384	-1.0165945584954	0.237710828837167	-4.27660180004578	1.89767799519349e-05	0.000294903191938946	depleted in ScmKD
fend	140.992483279445	-1.08127271051565	0.297527081524131	-3.63419929700735	0.000278845261694091	0.0026965574362693	depleted in ScmKD
fs(1)Yb	58.6253574229551	1.42913926858815	0.451553976839455	3.16493562650267	0.00155117265695595	0.0111477608279901	enriched in ScmKD
futsch	1090.46534811253	1.48356324998084	0.276921791373574	5.35733660620257	8.44576864600744e-08	2.71990933030699e-06	enriched in ScmKD
gcm2	20.9450545488266	2.40082995489129	0.779690820763297	3.07920766918987	0.00207551949561162	0.0141044427037549	enriched in ScmKD
grn	692.930933326908	-1.68055020900882	0.284706955588954	-5.9027367474475	3.57520524887549e-09	1.51280651203907e-07	depleted in ScmKD
hig	174.219755488593	2.0473301527014	0.244197146075548	8.38392334064382	5.11921395897015e-17	7.70968678732548e-15	enriched in ScmKD
hiw	426.372572022865	1.20286096416094	0.19468076759453	6.17863273821782	6.46591126154253e-10	3.15320939187891e-08	enriched in ScmKD
hkb	3.30871537855456	5.27926224304824	1.7781528130725	2.96895868804781	0.00298810766103058	0.0189013036174269	enriched in ScmKD
htl	253.873488559236	1.08684589912454	0.178379699624968	6.09287885005728	1.10897990638564e-09	5.11579424382673e-08	enriched in ScmKD
iab-8	14.2908515843878	4.80049542023273	0.75900410404352	6.32472920061771	2.53677059110476e-10	1.30548078510069e-08	enriched in ScmKD
inaD	29.5496425414596	2.67478584202627	0.529104421154212	5.05530805467732	4.29696606619344e-07	1.10565903225847e-05	enriched in ScmKD
kn	40.5718728714441	-2.75364446856039	0.947272800254195	-2.90691812096945	0.00365008725435838	0.0222370871932684	depleted in ScmKD
ktub	91.1021993507476	1.13061243543736	0.265110066147686	4.26469070701949	2.00179303654814e-05	0.000308740398904963	enriched in ScmKD
l(2)03659	418.798073313144	-1.32657987096372	0.191079053963458	-6.94257085456063	3.85027722837493e-12	2.89931537469027e-10	depleted in ScmKD
l(2)41Ab	29.1448764978753	-1.39802546407083	0.480322641661765	-2.91059663403353	0.00360739395415086	0.0220425545849993	depleted in ScmKD
lox	35.23989046449	1.03676961633442	0.398614265677436	2.60093455153306	0.00929701890099304	0.0461739915446507	enriched in ScmKD
mir-2a-2	19.7230585773004	-2.40188300141179	0.534591331082958	-4.49293294103018	7.02489105539676e-06	0.000127783142625787	depleted in ScmKD
mir-4954	3.98963385299317	-3.69840683617707	1.40995544606429	-2.62306645681655	0.00871422728849742	0.0439185047546762	depleted in ScmKD
mirr	1369.08684766715	-1.08054146038232	0.108400948513537	-9.96800743166359	2.10407552072012e-23	6.3671771429066e-21	depleted in ScmKD
mthl4	315.92074325555	-1.44987272660226	0.155972707410235	-9.29568224259164	1.462651198248e-20	3.40432066392223e-18	depleted in ScmKD
mthl9	924.103158465948	-1.33093339322206	0.115865420569109	-11.4868904517393	1.53539653639264e-30	9.82749745574813e-28	depleted in ScmKD
nAChRalpha7	34.9013289786316	-1.95480500811137	0.62887231380462	-3.10842911223899	0.00188084760305012	0.0130059151268307	depleted in ScmKD
nab	330.249175181104	-2.40043914997524	0.36287711059532	-6.61501946495657	3.71502858939245e-11	2.31985413316879e-09	depleted in ScmKD
ninaG	4.80120152327689	-4.24527456966966	1.55745011921601	-2.72578525455868	0.00641487192310075	0.0347775031045393	depleted in ScmKD
norpA	1159.55770486179	-1.14022683919096	0.16506816086878	-6.90761218389885	4.92879163643199e-12	3.57984079068795e-10	depleted in ScmKD
nub	586.090381895507	-3.25165718539651	0.754319624026237	-4.3107153543753	1.6272726390687e-05	0.00026079654298439	depleted in ScmKD
obst-A	5198.44853250994	1.46687710636451	0.139806456391699	10.492198602436	9.38194528919519e-26	3.55853710024622e-23	enriched in ScmKD
obst-E	143.707086316618	-2.06685690959994	0.410441345188055	-5.03569373268902	4.76121304267994e-07	1.2159496950146e-05	depleted in ScmKD
obst-F	16.7723623203445	5.6737379632602	1.82476715269771	3.10929422138722	0.00187534866953125	0.0129942122629699	enriched in ScmKD
pdm2	85.7838459669037	-4.24193475149108	1.14065443028538	-3.71886054081232	0.000200123496547612	0.00207225958356329	depleted in ScmKD
piwi	60.5243140097637	-1.36567998589476	0.417096729761082	-3.27425244181857	0.0010594192131146	0.00820689270915784	depleted in ScmKD
plh	2.32728360268341	4.57476225649975	1.62067610259764	2.82274925209747	0.00476137947737247	0.0274093801167912	enriched in ScmKD
pnr	374.026583099776	-1.7394928209328	0.251033341121777	-6.92932983785994	4.22838890777723e-12	3.16079786894501e-10	depleted in ScmKD
ppk	8.69493965507045	-2.80017225176556	0.786633101629152	-3.55969288092031	0.000371288751185786	0.00338288976947832	depleted in ScmKD
ppk28	80.3513276755321	-1.11132184311571	0.221433984715386	-5.01875014598195	5.20087397023878e-07	1.31511482294359e-05	depleted in ScmKD
ppk29	95.3898061371858	-1.13176497705358	0.293859556438628	-3.85138053963524	0.000117453821624298	0.00136051532007078	depleted in ScmKD
prim	26.4576356730221	1.57067298080585	0.571387546505087	2.74887506809157	0.00598001742170983	0.0329166796939438	enriched in ScmKD
prom	5.7646159464523	3.04214584979998	1.17276445445221	2.59399561288796	0.00948676974395754	0.0468437844493101	enriched in ScmKD
qjt	9.40375499765022	-2.20759589763862	0.851721967092239	-2.59192081798161	0.00954417357866915	0.0470414798185365	depleted in ScmKD
qvr	40.7464141549022	-2.06624735356393	0.507611592258403	-4.07052830368006	4.6906641437006e-05	0.000637096704186178	depleted in ScmKD
rdgC	97.0133995014362	-1.04127900746457	0.238237852970867	-4.37075382639512	1.23818326266961e-05	0.000208214036009844	depleted in ScmKD
roX1	4475.73413103111	-1.80571789696934	0.469796868819057	-3.84361415926085	0.000121235564186719	0.00139502630655751	depleted in ScmKD
roX2	194.264356841937	-1.38829220994737	0.435065269174628	-3.19099755441553	0.00141782480372729	0.0103197894918061	depleted in ScmKD
santa-maria	98.0721042482881	1.26275700670423	0.373044552003486	3.38500321187488	0.000711774216538599	0.0058784514125579	enriched in ScmKD
scaRNA:MeU5-C46	18.6255756653106	-1.64395498629548	0.568936685597703	-2.88952185350538	0.00385828188208785	0.0232975617656024	depleted in ScmKD
sim	34.3617357506935	2.1070246994024	0.757390501781278	2.78195289543105	0.0054032881888115	0.0305212765259893	enriched in ScmKD
snoRNA:Me18S-C419	4.87925284780335	-2.62196379060126	1.00976565503015	-2.59660622991082	0.00941497877271823	0.0466016421514777	depleted in ScmKD
snoRNA:Me28S-A771	5.09236882890623	-2.48129729761149	0.945793582071766	-2.62350828409746	0.00870293286148032	0.0438831784512161	depleted in ScmKD
snoRNA:Or-CD12	15.4675015857381	-1.35019305402949	0.462167428921137	-2.92143705838665	0.00348420668842057	0.0214344758782133	depleted in ScmKD
snoRNA:Or-CD2	20.5881067664474	-1.92657963165088	0.461442409357442	-4.17512476656326	2.97822781240887e-05	0.000429577901787031	depleted in ScmKD
snoRNA:Psi28S-1192b	11.8286499799063	-2.05292310221487	0.71676695691694	-2.86414305570836	0.00418139122475656	0.0247953836321551	depleted in ScmKD
snoRNA:Psi28S-1192c	10.1653467618575	-1.8484681229706	0.702938495899624	-2.62962995162887	0.00854778555911211	0.0433141375115622	depleted in ScmKD
snoRNA:Psi28S-1232	17.0127824012846	-1.58153751088626	0.494411605361142	-3.19882764428846	0.00137987637205911	0.0100937956616124	depleted in ScmKD
snoRNA:Psi28S-291	29.8571652952121	-1.23985250114747	0.372671030616724	-3.32693555250503	0.000878066785929206	0.00701426049508659	depleted in ScmKD
snoRNA:Psi28S-3305c	7.3763273694073	-2.97856037855098	1.08558702306771	-2.74373248321816	0.00607450182420705	0.0332490503376293	depleted in ScmKD
snoRNA:Psi28S-612	27.4838047865062	-1.08651391465005	0.398969136057555	-2.72330317424181	0.00646327154651623	0.0349780662107366	depleted in ScmKD
stl	64.9016076168643	1.32464072085713	0.404860789565477	3.27184245794417	0.00106849097526474	0.00825913629361999	enriched in ScmKD
su(w[a])	3209.30929960124	-1.24166337554979	0.111003340082615	-11.1858199458293	4.78462224858572e-29	2.72218424709813e-26	depleted in ScmKD
tadr	50.3643583293048	-1.08080776931285	0.361000694793177	-2.99392157661099	0.00275416726217662	0.0176725732656333	depleted in ScmKD
teq	151.012737365721	-1.73273287497777	0.640859768967616	-2.70376291176631	0.00685591872674126	0.0364490234160988	depleted in ScmKD
tey	100.383129016772	-6.6451137134222	1.17742641981147	-5.64376134390311	1.66374661181259e-08	6.15105741934035e-07	depleted in ScmKD
tim	20.5588098784403	-1.9169484612506	0.647113429855657	-2.96230671905262	0.00305343447190267	0.019212529304256	depleted in ScmKD
tipE	92.3215436634068	1.11202837766534	0.221311095143278	5.02472945129755	5.04142730720344e-07	1.28430987694205e-05	enriched in ScmKD
tll	59.6974444210217	2.23180402774012	0.839744293975159	2.65771859809284	0.00786715517070416	0.0407936891661677	enriched in ScmKD
twi	64.514978456021	1.09120197429374	0.381443846589582	2.86071458236899	0.00422687397547462	0.0249639079485788	enriched in ScmKD
twit	2018.74561687976	1.20608625103479	0.124007582486617	9.72590729413623	2.33811586618999e-22	6.30122225938203e-20	enriched in ScmKD
upd2	25.0023468010005	-1.42005135934547	0.419800150065495	-3.38268425850711	0.000717811070476916	0.00592353196837558	depleted in ScmKD
vg	323.781274155089	-3.86492369509079	0.80259473791758	-4.81553580218923	1.46805438376356e-06	3.24715873523167e-05	depleted in ScmKD
vn	428.305728442719	-1.24846542017429	0.168995809421931	-7.38755253425988	1.49556050404351e-13	1.40514083687244e-11	depleted in ScmKD
vvl	1296.12044368628	-1.92050784421883	0.515241699421029	-3.72739210816377	0.000193471339239171	0.00202208897993742	depleted in ScmKD
w	5541.28314975804	-1.43871530374894	0.161336434220939	-8.91748544398053	4.76994928856783e-19	8.88164557531331e-17	depleted in ScmKD
wrapper	108.145955284343	1.12135508167099	0.324243334687646	3.45837512049777	0.000543444143993557	0.00464208657477238	enriched in ScmKD
y	87.1567052995995	1.47114509292067	0.537205243144903	2.73851588697888	0.00617171784693667	0.0336731819235367	enriched in ScmKD
yellow-d	190.529107805454	1.68762178587185	0.493973435701132	3.41642214722839	0.000634498033704349	0.00531742582910494	enriched in ScmKD
