geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_toyScmKD_change
CR46006	329.511909927781	-4.61028910735942	0.265337903444994	-17.3751621894275	1.27246020177773e-67	1.33290206136217e-63	depleted in toy-ScmKD
CR46194	43.3797932015243	-1.9559608434121	0.447435980416782	-4.37148760721063	1.23402855758778e-05	0.000149785042186929	depleted in toy-ScmKD
CarT	72.1629251552627	-1.0924800604299	0.348565684416011	-3.13421575695337	0.00172314106160212	0.0101689592226942	depleted in toy-ScmKD
Cep89	7.50865685651842	4.41314719424905	1.4199623441936	3.10793255348985	0.00188401058897533	0.010963894955287	enriched in toy-ScmKD
Cirl	14234.8263037347	-1.38099321015802	0.0807809180854688	-17.0955374473076	1.60212211089885e-65	8.39111455583274e-62	depleted in toy-ScmKD
Clect27	465.622084147837	-2.26362555208453	0.674354161763709	-3.35673104791736	0.000788697924761554	0.00527561351333159	depleted in toy-ScmKD
Cpr100A	62.7365025117881	-2.25157420094538	0.668657831214629	-3.36730401684723	0.000759069576488051	0.00511663694576084	depleted in toy-ScmKD
Cpr47Eb	22.5098241367749	-2.98845067114029	0.81861621209657	-3.65061261550944	0.000261615570092236	0.00204661919097549	depleted in toy-ScmKD
Cpr47Ee	8.91569397689301	-3.21901892945213	1.25134343373901	-2.57245041022329	0.0100981421402703	0.0420755922511261	depleted in toy-ScmKD
Cpr60D	7.26440078513889	-4.52147846831976	1.58721468976992	-2.84868738770001	0.00438999925104526	0.0219486552332092	depleted in toy-ScmKD
Cpr65Aw	4.44216105329102	-5.50926248409858	1.80021436177199	-3.06033692491804	0.00221088123273156	0.0125727366519344	depleted in toy-ScmKD
Cpr65Ay	8.5122650193375	-3.49913304408898	1.32519393231656	-2.64046865802666	0.00827914500601836	0.0360598935293315	depleted in toy-ScmKD
Cpr66D	541.351972153401	2.41855863081093	0.161813223615656	14.9466068147531	1.63889809034718e-50	2.45249392805525e-47	enriched in toy-ScmKD
Cpr67B	58.6111093274549	-1.94781626785019	0.633930258600088	-3.07260339986226	0.0021220030314664	0.0121265585131536	depleted in toy-ScmKD
Cpr92A	85.8098575055258	1.49470510765799	0.371846560465093	4.01968248889667	5.82766270077801e-05	0.000573729011190317	enriched in toy-ScmKD
Cpr97Ea	335.740580902187	1.06648690462526	0.27825033486615	3.83283242098625	0.000126676250573167	0.00111507035693607	enriched in toy-ScmKD
Cyp12a4	10.8725911736218	-4.27451904968368	1.61247036914401	-2.65091323938736	0.00802744593464602	0.035138945326125	depleted in toy-ScmKD
Cyp28a5	18.440081262547	-2.7365705363546	1.06706120494666	-2.56458628958534	0.0103298890375133	0.0428367330435279	depleted in toy-ScmKD
Cyp309a1	7.08831755463501	-5.49037142717785	2.17706360523559	-2.52191594860809	0.0116717593165796	0.0469334659659007	depleted in toy-ScmKD
Cyp313b1	8.06651009609102	-4.00227225332446	1.43605242068477	-2.78699593112068	0.005319914696266	0.0254340969618377	depleted in toy-ScmKD
Cyp4ac1	59.3528315425291	-1.87361422130285	0.673111804625168	-2.78351116178419	0.00537740121945882	0.0256387245215435	depleted in toy-ScmKD
Cyp4ae1	3.35739852064492	-4.19793710212547	1.60046671717203	-2.62294558023867	0.00871731953661296	0.0376552256272251	depleted in toy-ScmKD
Cyp4c3	5.79061675228696	-7.02216771671334	2.21392832355664	-3.17181348736364	0.00151490266406146	0.00915672556609566	depleted in toy-ScmKD
Cyp4d1	57.2295575131086	-7.02157921390166	2.21042870336064	-3.17656896294658	0.00149028352331756	0.00903349171520704	depleted in toy-ScmKD
Cyp4d2	46.2355722622526	-2.64016662997334	0.56847670573038	-4.6442828762548	3.4125972358152e-06	4.78540241568464e-05	depleted in toy-ScmKD
Cyp4d8	4.7066402959917	-4.91483430639201	1.86404900662185	-2.63664436338989	0.00837305636717295	0.0364386229522795	depleted in toy-ScmKD
Cyp4e1	42.9813506567729	-1.1154413016176	0.432339524524671	-2.58001232444329	0.00987967891613811	0.0415120885064367	depleted in toy-ScmKD
Cyp4g1	95.4480204862882	-9.3502041528199	1.83678837270441	-5.0905179343296	3.57086794748349e-07	6.42694875427655e-06	depleted in toy-ScmKD
Cyp4p2	120.033470087579	7.71069963064054	0.613696341788213	12.5643565157531	3.31561598332784e-36	2.31540516169061e-33	enriched in toy-ScmKD
Cyp6d2	110.449108637977	-2.18073029123966	0.519283566003711	-4.19949798916625	2.67507405793965e-05	0.000294251276553921	depleted in toy-ScmKD
Cyp6g1	72.7232169101579	-3.44562159239849	1.28906292494493	-2.67296617234234	0.00751838315293335	0.0332721011943291	depleted in toy-ScmKD
Cyp6w1	5.97496464675948	-6.95408129359219	2.22478814749152	-3.12572740979091	0.00177365875199954	0.0104084456174763	depleted in toy-ScmKD
DIP-alpha	63.0266553679806	-1.14153194721155	0.30848860016887	-3.70040237009299	0.00021525788354262	0.00174117863328876	depleted in toy-ScmKD
DNaseII	37.3507545551632	-3.81698759151102	0.92337990280887	-4.13371309024591	3.56949032755301e-05	0.000377680921021392	depleted in toy-ScmKD
Dat	26.6385235887796	-1.75797769952405	0.661763077689541	-2.65650617085166	0.00789550059227227	0.0346337389882965	depleted in toy-ScmKD
Dh31-R	132.062155745109	-1.85700079979182	0.283273553372591	-6.55550360308185	5.54544101692634e-11	1.9825424796008e-09	depleted in toy-ScmKD
Dhc36C	26.5184491899777	-1.40896647866748	0.559214775252424	-2.51954444163512	0.0117506805594361	0.0470939990238949	depleted in toy-ScmKD
Dr	571.339551147422	-1.37035305869715	0.467179946109036	-2.93324460972758	0.00335439498202933	0.0175598637864854	depleted in toy-ScmKD
Dredd	662.367300998486	-1.41181470922276	0.124762846460051	-11.3159866841835	1.09364930681456e-29	3.18221569135626e-27	depleted in toy-ScmKD
Drsl5	13.9074234032696	-5.33866863116018	1.45601734836967	-3.6666243277513	0.000245773451364127	0.00195480402660534	depleted in toy-ScmKD
E(spl)m4-BFM	2375.83212150474	1.08412230034608	0.0922389274061142	11.7534139959461	6.78222524509308e-32	2.08952380712794e-29	enriched in toy-ScmKD
E(spl)m5-HLH	123.89647242825	1.39793419928344	0.281212133963065	4.9711019918758	6.6573414280152e-07	1.13575979574038e-05	enriched in toy-ScmKD
Eip63F-1	60.3938767490192	-1.25618665411334	0.498080845734479	-2.52205372856879	0.0116671886328171	0.046933103275253	depleted in toy-ScmKD
Eo	10.1984546465693	-4.65572712311555	1.43352403009118	-3.24774961939035	0.00116321581488071	0.00731373689128178	depleted in toy-ScmKD
Est-P	9.47153943038545	-7.04936271508033	2.22002749545262	-3.17534928261917	0.00149656242524246	0.00905632085754753	depleted in toy-ScmKD
Ets21C	83.5309362182171	-2.14035231549726	0.638796372973213	-3.35060186008134	0.000806361469117276	0.00535614228852471	depleted in toy-ScmKD
Ets65A	26.0080041652489	-3.20793601213653	0.928747776311668	-3.45404435300636	0.000552246543748843	0.00390863685524942	depleted in toy-ScmKD
Fbp1	11099.5834379158	-8.22568419494126	1.49488021237993	-5.50257079250885	3.74292855194947e-08	8.16816178784806e-07	depleted in toy-ScmKD
Fbp2	1281.54774955959	-5.60619035203113	1.17389314245584	-4.77572459474696	1.79061315606031e-06	2.71835837822199e-05	depleted in toy-ScmKD
Fer2	5.43446094046564	-4.60926205996532	1.61884331835788	-2.84725643778847	0.00440978241009395	0.0219754856069144	depleted in toy-ScmKD
Fmo-2	24.5885454537823	-1.43068083694953	0.544782581531525	-2.626150110981	0.00863567242739508	0.0373641754138635	depleted in toy-ScmKD
FoxP	12.9372390155776	-5.60426923216143	1.31914146130664	-4.24842171711461	2.15281848137667e-05	0.000242742449864592	depleted in toy-ScmKD
Frq1	40.2949487042787	-1.66822643293133	0.643149898179682	-2.59383766934107	0.00949112875215503	0.0402345502544816	depleted in toy-ScmKD
Gad1	14.6529831927266	-5.56683208706225	1.43733984525225	-3.87301034299601	0.000107499263737546	0.000969900764557097	depleted in toy-ScmKD
Gbeta5	174.628790333891	1.45440291206489	0.207640008752139	7.00444447486525	2.47967737061436e-12	1.12563245730078e-10	enriched in toy-ScmKD
Gbp2	54.1746527690633	-4.58202776288865	1.25386296365703	-3.65432897828375	0.000257855472140645	0.00202628362391092	depleted in toy-ScmKD
Gbp3	38.7755578624354	-6.30412216974705	1.881817172664	-3.35001840844221	0.000808061899460566	0.00536143249491421	depleted in toy-ScmKD
Gel	1702.93721489904	-1.21147270731273	0.241851743258102	-5.00915433146106	5.46697216709464e-07	9.49693755394964e-06	depleted in toy-ScmKD
GluClalpha	15.7642484766089	-4.28067172602219	1.36439550817682	-3.13741264931476	0.00170446053672982	0.0100928344388043	depleted in toy-ScmKD
Gnmt	40.0983798500249	-7.43854857328175	2.12983413797202	-3.49254828846183	0.00047843508303972	0.00346105489975212	depleted in toy-ScmKD
Gr64f	8.95970555349544	-2.79197791569089	0.961411541865865	-2.90404035536368	0.00368380673915772	0.018915625290528	depleted in toy-ScmKD
Grip	139.702657274045	-1.0220828114776	0.26035821240312	-3.92567917118389	8.64853658815728e-05	0.000803845792022605	depleted in toy-ScmKD
GstD3	596.247451804591	-1.0933752044057	0.179277311345172	-6.09879296047991	1.06872384518302e-09	3.07551710942093e-08	depleted in toy-ScmKD
Hn	72.4338810017651	-4.97952874212335	1.42658083830751	-3.49053387541013	0.000482056495450703	0.0034848459557254	depleted in toy-ScmKD
Hr38	8.01738452488366	2.22089844380853	0.783730926730852	2.83375118686777	0.00460051363853792	0.02258218386302	enriched in toy-ScmKD
Hsp67Bc	1097.16992540787	1.47416706449435	0.386431518238877	3.81482098358003	0.000136281691350115	0.00118272636030858	enriched in toy-ScmKD
Hsp68	551.690436242008	4.93709252764999	0.807589936140757	6.11336559150668	9.75515371466922e-10	2.82279655141326e-08	enriched in toy-ScmKD
Hsp70Ab	104.159747283932	1.36703880431162	0.497558683755093	2.74749260528333	0.00600528630679326	0.0279828176439766	enriched in toy-ScmKD
Hsp70Ba	23.2429460683068	4.78789643716735	1.25791086322172	3.80622870598698	0.000141101911323655	0.0012185016662121	enriched in toy-ScmKD
Hsp70Bb	34.645284004575	5.34742929929272	1.15987347235961	4.61035572131338	4.01980542187505e-06	5.50424337178315e-05	enriched in toy-ScmKD
Hsp70Bc	8.62835570113224	7.93909520761497	2.04888535180531	3.87483623747893	0.000106696427852031	0.000964318448446955	enriched in toy-ScmKD
Hug	7.205776650189	-4.41759321498662	1.6406456404855	-2.69259437015257	0.00708984678356793	0.0317648182454551	depleted in toy-ScmKD
IFT52	31.6830523632896	1.45709400183991	0.405834470798106	3.590365300844	0.000330214844540701	0.00251198293141892	enriched in toy-ScmKD
IP3K2	283.021577204776	-1.13567460176933	0.164752787026891	-6.89320418952285	5.45494860042568e-12	2.29480267427546e-10	depleted in toy-ScmKD
Idgf3	338.038793775041	-1.3151440016435	0.392682481384264	-3.34912827536238	0.000810662543645565	0.00537448743334639	depleted in toy-ScmKD
Idgf5	15.0159971439311	-5.20509946604289	1.85570914399582	-2.80491125610071	0.0050330434960042	0.024340318846096	depleted in toy-ScmKD
Ilp8	503.550177768199	-2.33670955061175	0.807351399089929	-2.89429058182814	0.00380016304744757	0.0193706607893009	depleted in toy-ScmKD
Inx7	12.9418161357545	-2.15023891916254	0.701457242013731	-3.06538843763259	0.00217387461770521	0.0123824560198271	depleted in toy-ScmKD
Ir62a	44.1816707807162	-3.56783848266095	0.597605337684544	-5.97022526017714	2.36926239471548e-09	6.46302697516788e-08	depleted in toy-ScmKD
ItgaPS5	64.9345438753345	-1.72949633779158	0.427207205600361	-4.04837819942922	5.15737614782375e-05	0.00051945687642744	depleted in toy-ScmKD
JhI-26	45.2052446725304	-2.62658488404073	0.628089286566014	-4.1818654452796	2.89127068417654e-05	0.000315151513181574	depleted in toy-ScmKD
Jheh3	34.2552302803675	-3.06204715380469	0.968267938633029	-3.1623965140554	0.00156476340722389	0.00939844993731093	depleted in toy-ScmKD
Lcp1	912.312394845805	-3.76081181507841	1.06510723248512	-3.53092317878983	0.00041411200117281	0.00304622416593061	depleted in toy-ScmKD
Lcp4	695.281948458105	-5.35211296025557	1.08033118133067	-4.95414096412848	7.26505261689082e-07	1.22546579970904e-05	depleted in toy-ScmKD
Lcp65Ac	50.527973178072	-2.79565592851091	1.04467418149187	-2.67610320810122	0.00744837043761304	0.0330320407849266	depleted in toy-ScmKD
Lip1	6.75061633110764	-4.77117399445365	1.38892146432969	-3.43516470656337	0.000592193781897156	0.00415209495674211	depleted in toy-ScmKD
Listericin	101.436692502369	-4.20309535258058	1.14135665513842	-3.6825433431856	0.000230918591323059	0.00185496337738423	depleted in toy-ScmKD
Lsp1alpha	3926.4342847988	-7.96649121481938	1.54646756403204	-5.15141177229005	2.58532843834718e-07	4.86199558199044e-06	depleted in toy-ScmKD
Lsp1beta	8127.17729218743	-7.64941483833086	1.4761163258091	-5.18212196734427	2.19375678124324e-07	4.2010241834594e-06	depleted in toy-ScmKD
Lsp1gamma	6729.66328045449	-6.69956364555466	1.55742682920911	-4.30168757845069	1.69502194330966e-05	0.000198605759017547	depleted in toy-ScmKD
Lsp2	7567.7935674042	-7.12521651929498	1.48928270661238	-4.78432770867425	1.71560582922115e-06	2.61586187206573e-05	depleted in toy-ScmKD
Lst	115.177625060113	-1.60996620939545	0.538535453392355	-2.98952687191515	0.0027940986926577	0.0152042513275789	depleted in toy-ScmKD
MFS17	561.196135772362	-1.13044182564183	0.141981947139101	-7.96187014208454	1.69458272165359e-15	1.23269125064732e-13	depleted in toy-ScmKD
Map205	6111.18697002089	1.38008244377252	0.0880647591693968	15.6712225956113	2.37957674739541e-55	6.23151660724172e-52	enriched in toy-ScmKD
Mhc	883.682953064669	-2.1983739639767	0.862860375157895	-2.54777485126075	0.0108412414712902	0.0443774929315221	depleted in toy-ScmKD
Mlc1	320.060751360659	-1.66956827915424	0.618901663339318	-2.69763094535244	0.00698348133900432	0.0313956940026052	depleted in toy-ScmKD
Mlp60A	80.109017382322	-1.96317151166551	0.545628603657434	-3.59799962558059	0.000320674080494564	0.00245366033103036	depleted in toy-ScmKD
Mlp84B	179.728421586361	-1.58391356129536	0.521291334777791	-3.03844214477598	0.00237804762368099	0.0133565945619616	depleted in toy-ScmKD
MsR1	14.8256828749879	-1.90448847227569	0.737190533447334	-2.58344130298269	0.00978201106515113	0.0411832539199388	depleted in toy-ScmKD
Muc91C	20.7343835830983	2.11220069921628	0.453320735875033	4.65939572594039	3.1713899847295e-06	4.47110499193021e-05	enriched in toy-ScmKD
ND2	255.433036591627	1.65843276328785	0.278323904647499	5.95864291782007	2.54341160465504e-09	6.88429885239316e-08	enriched in toy-ScmKD
ND4L	19.2570103277789	1.99775515879905	0.435568078184319	4.5865508949296	4.50628588792274e-06	6.11442288549102e-05	enriched in toy-ScmKD
ND6	14.9795881365417	2.56537279163419	0.726157218245673	3.53280629480196	0.000411173618789358	0.00302886333109601	enriched in toy-ScmKD
NaCP60E	489.364172411201	-1.2892399515979	0.161852453480645	-7.96552615590763	1.6452222894108e-15	1.20515408962085e-13	depleted in toy-ScmKD
Nep1	589.839144538938	1.01331180842731	0.0989608389328466	10.2395232230693	1.31884672210522e-24	2.46694989536647e-22	enriched in toy-ScmKD
NimC2	104.471620915024	-2.22637248792502	0.888182464966689	-2.50666115999995	0.0121877483532813	0.048450346869306	depleted in toy-ScmKD
Nox	888.160770555662	-1.14705924253978	0.175381537354726	-6.54036485163058	6.13689327522091e-11	2.17175530601145e-09	depleted in toy-ScmKD
Npc2b	169.448215104401	-1.59532379578264	0.565162005454571	-2.82277255085379	0.00476103349966109	0.023250268489021	depleted in toy-ScmKD
Npc2f	17.1032763734469	-2.3043674073169	0.656883263596734	-3.50803184526189	0.000451435007758595	0.00329531826220995	depleted in toy-ScmKD
Npc2g	53.4204974522614	-5.08926984016778	1.49523036599254	-3.40366939832009	0.000664871721768596	0.00456004819597161	depleted in toy-ScmKD
Nrt	8262.65349863982	1.03024090773393	0.119964419297898	8.58788725660078	8.85831301886967e-18	8.67204008155699e-16	enriched in toy-ScmKD
Obp28a	35.9748623742346	-7.31886795617888	2.41093979675948	-3.03569088121407	0.00239985264548155	0.0134574178058989	depleted in toy-ScmKD
Obp49a	14.1766009904598	-3.6468720375014	1.28464745157278	-2.83881156113031	0.00452818892631894	0.0223609323277042	depleted in toy-ScmKD
Obp56a	381.968466003221	-2.52142741209407	0.709321114800278	-3.55470513915834	0.000378403193609667	0.00282722785525054	depleted in toy-ScmKD
Obp56b	3.67151622969634	-6.14087116584598	1.8270743832273	-3.36104059157072	0.000776494130290374	0.00521730340910306	depleted in toy-ScmKD
Obp56d	1075.9457749855	-5.01770992707619	1.29392910230322	-3.87788629079024	0.000105367941639864	0.000954594321527021	depleted in toy-ScmKD
Obp56e	13.2013830876894	-21.7811255847767	3.6854248930451	-5.91007176021431	3.41958729437923e-09	8.98893572663071e-08	depleted in toy-ScmKD
Obp99b	2545.74769722458	-7.02867601566632	1.31845749682972	-5.33098414819364	9.76819461615167e-08	1.96018847900745e-06	depleted in toy-ScmKD
Oseg2	16.1467785198449	2.79485542364945	0.737575369974876	3.78924722465264	0.000151104478625507	0.00128999137212892	enriched in toy-ScmKD
Oseg5	85.6264965949608	-5.09293962219007	0.585721304841148	-8.69515856789828	3.46345761502757e-18	3.55683514876606e-16	depleted in toy-ScmKD
Osi14	32.6391075307352	-4.84364789432501	1.04389988947347	-4.63995440862444	3.48486051356636e-06	4.86718851728102e-05	depleted in toy-ScmKD
Osi4	85.5329873094182	1.40752517649805	0.267931022379463	5.2533117068639	1.49388392218215e-07	2.94143497835677e-06	enriched in toy-ScmKD
Osi7	52.0051095864543	1.5985948147048	0.456940741653783	3.49847292871956	0.000467930589772033	0.00339444108577704	enriched in toy-ScmKD
Osi9	53.1237836721902	1.20522469930657	0.362076582586338	3.32864580939637	0.000872693103932132	0.00571341266480567	enriched in toy-ScmKD
PGRP-LB	15.6740600285477	-3.4787499087124	0.921897055148598	-3.77346894567492	0.000160993267028383	0.00136220070446067	depleted in toy-ScmKD
PGRP-LC	326.943693999042	-1.0299228419654	0.203145985121938	-5.069865601071	3.98096721235391e-07	7.11614872856779e-06	depleted in toy-ScmKD
Peritrophin-15a	67.8554338473469	-5.16473164541259	1.68053127486236	-3.07327315038252	0.00211724592656592	0.0121192082408623	depleted in toy-ScmKD
Pkcdelta	16.8679621505898	-2.37825418240607	0.667271483454498	-3.56414778898346	0.00036504024903925	0.00273910931854308	depleted in toy-ScmKD
Pof	385.888932376135	-1.0527742047459	0.141635863400392	-7.43296351270727	1.06191201128994e-13	5.8854647186572e-12	depleted in toy-ScmKD
Prat2	38.311818794114	-6.72464825677073	1.73929101181093	-3.86631576378302	0.000110491862240329	0.00099433183588269	depleted in toy-ScmKD
Prm	427.472125568621	-1.76862187630034	0.606780533859568	-2.91476370385618	0.00355957942425389	0.0183768331537997	depleted in toy-ScmKD
Proc-R	177.066934305685	1.65125830214127	0.417720459109468	3.95302232900338	7.71702326370661e-05	0.000730224197717496	enriched in toy-ScmKD
RNaseMRP:RNA	20.4668058268478	1.98830503186244	0.789910545692295	2.5171268350644	0.0118316228196816	0.0473219736678749	enriched in toy-ScmKD
Rab9E	6.54638267486917	-5.51397735682727	1.83328180798756	-3.00770854366362	0.00263225452245291	0.0144475533902836	depleted in toy-ScmKD
Rdh	5.38537812846622	5.14108813064697	1.37859595778451	3.72922037208714	0.000192073120840637	0.00157430824789176	enriched in toy-ScmKD
Rh5	7.56369589412644	-3.67576714580173	1.25933375655816	-2.9188188807452	0.00351360305014959	0.0181842845604333	depleted in toy-ScmKD
RhoGAP102A	19.0703628046229	-2.94970093075681	1.00056512245394	-2.94803493002286	0.0031980092755996	0.0169953086306213	depleted in toy-ScmKD
RhoGAP16F	303.96726393124	-1.21765493614438	0.144132510463806	-8.44816295939114	2.95922140260571e-17	2.69546471237346e-15	depleted in toy-ScmKD
Rim	89.9760173759023	-1.48119291037753	0.388968557112803	-3.80800165795401	0.000140094334136277	0.00121206239340292	depleted in toy-ScmKD
SPH93	27.1589323439267	-2.04071945649713	0.797278439629098	-2.55960697676272	0.0104790598422442	0.0433352356287042	depleted in toy-ScmKD
Sardh	15.7247256790409	-6.23952051106062	1.82914340201329	-3.4111707721729	0.000646845649502677	0.0044635758751914	depleted in toy-ScmKD
SerT	13.0725916020606	-2.12003131777155	0.781812772310659	-2.71168672712492	0.00669418255001361	0.0304347058209169	depleted in toy-ScmKD
Sh	52.1892881807993	-1.44319632209325	0.409317051309467	-3.52586416196503	0.000422103412257817	0.0030984816001406	depleted in toy-ScmKD
SmydA-4	32.309961745621	-1.79032994299403	0.518410963283307	-3.45349552728427	0.000553371479956551	0.00391395425560086	depleted in toy-ScmKD
Snap25	61.7756865480073	-1.51350411519178	0.399955589569813	-3.78418043068152	0.000154215918662498	0.00131441151178981	depleted in toy-ScmKD
Sodh-1	11.4833470254515	-6.33939275264962	2.04696752187849	-3.09696792200787	0.0019551102924134	0.0112712054557129	depleted in toy-ScmKD
Sodh-2	16.8969745345708	-5.07976895122437	1.1812646333121	-4.30028023185745	1.70582263700295e-05	0.000199129251449178	depleted in toy-ScmKD
Sox15	522.66815898133	-3.01061384515634	1.04509135288111	-2.88071835716245	0.00396770011292181	0.0201267112265646	depleted in toy-ScmKD
Spn47C	743.631161927584	-1.26441922769109	0.19440430746574	-6.50407001868477	7.81754805655674e-11	2.72055866752265e-09	depleted in toy-ScmKD
Tdc2	6.9378714648926	-4.69906636744639	1.39919839475509	-3.35839891259231	0.000783953889999362	0.00524723130846218	depleted in toy-ScmKD
Teh3	5.10325517713826	-4.47313444140454	1.48699573960055	-3.00816896933824	0.00262826962181383	0.0144368769210802	depleted in toy-ScmKD
Thor	1293.33176639316	-1.14546042675357	0.427067969777289	-2.68215016769091	0.00731506153221152	0.0325926284772078	depleted in toy-ScmKD
Tm2	520.877493533834	-1.42894062560228	0.520975602118599	-2.74281678410918	0.00609146625497854	0.0283339738103464	depleted in toy-ScmKD
TotA	134.000543430197	-7.77102048964556	1.58569647264523	-4.90069860386464	9.54964644610838e-07	1.56057014856451e-05	depleted in toy-ScmKD
TpnC25D	21.8613743385016	-5.56252861913992	1.51228274807286	-3.67823320488736	0.000234855180686153	0.00187651259930393	depleted in toy-ScmKD
TpnC47D	43.7944828658296	-2.87183714096931	1.04946699682186	-2.73647208503575	0.00621018636390968	0.0287475855235128	depleted in toy-ScmKD
Tps1	30.2983891909846	-5.58167849885473	1.67258431176535	-3.33715822849222	0.000846397476228498	0.0055691039971693	depleted in toy-ScmKD
TrpA1	150.510901306906	1.64411661514102	0.286995765018238	5.72871385414533	1.0119492381853e-08	2.4594357935014e-07	enriched in toy-ScmKD
Tsp42Ep	59.2410235855773	-2.54230826704847	0.976744467984702	-2.60283866495191	0.00924554502893675	0.0394328518640523	depleted in toy-ScmKD
Uhg1	369.397097709247	-2.34941822003397	0.191237077236024	-12.2853698351305	1.0854747517566e-34	5.4144514403097e-32	depleted in toy-ScmKD
Uhg2	196.562383042757	-2.1641549149037	0.302990664669534	-7.14264552429064	9.15515068893945e-13	4.61058670512696e-11	depleted in toy-ScmKD
Uhg3	217.889327006111	-2.22403618622253	0.182189614518939	-12.207261056537	2.84299480103009e-34	1.14539886695347e-31	depleted in toy-ScmKD
Uhg4	294.397903844604	-2.01511445806986	0.209670583473262	-9.61085920918822	7.19460888020244e-22	1.03237709616603e-19	depleted in toy-ScmKD
Uhg5	286.751518896573	-2.77730663454435	0.185250755340113	-14.9921474244212	8.26375401159337e-51	1.44271372119068e-47	depleted in toy-ScmKD
Uhg8	65.9991647086831	-2.54672173226981	0.401153038871339	-6.34850415052349	2.17418572480908e-10	6.98607222925618e-09	depleted in toy-ScmKD
Unc-115b	6.17315307392515	-4.53025342728568	1.3453262233338	-3.36740141440151	0.00075880151058024	0.00511663694576084	depleted in toy-ScmKD
Unc-89	50.6572863991542	-1.87391929831491	0.687815879075402	-2.7244490209123	0.00644088729634938	0.0294878909218793	depleted in toy-ScmKD
VGAT	16.1949504561805	-3.85663139713346	1.1621793338253	-3.31844775146656	0.000905192553754665	0.00590772087263559	depleted in toy-ScmKD
Xe7	1656.89059943137	-1.3114304233852	0.0907947787371785	-14.4438969027213	2.73907438108568e-47	3.58647551773406e-44	depleted in toy-ScmKD
Zmynd10	60.496056337529	-1.62338057773069	0.327581213173005	-4.95565836027763	7.20857823979228e-07	1.21792575952341e-05	depleted in toy-ScmKD
ZnT41F	311.390786804812	-1.00533555649009	0.24368903296339	-4.1254854363558	3.69953594088917e-05	0.000389473758601146	depleted in toy-ScmKD
abd-A	296.840778040359	4.59476841810852	0.957483632457217	4.79879578339823	1.59622445235736e-06	2.44808947854221e-05	enriched in toy-ScmKD
alpha-Est1	25.3236736010995	-2.8735625365557	0.802382569332685	-3.58128733896294	0.000341905374982906	0.00257844406259607	depleted in toy-ScmKD
alpha-Est10	103.659193468954	-1.16420343275422	0.325042637063199	-3.58169452251849	0.000341372818243512	0.00257628261606685	depleted in toy-ScmKD
alpha-Est2	11.1841385163894	-7.39319718564427	2.12722601009429	-3.47551090037517	0.000509881270736446	0.0036607308505581	depleted in toy-ScmKD
alpha-Est7	46.5893111974906	-2.99886652607778	0.952090819367477	-3.14976939707294	0.00163399382216353	0.00974165354989357	depleted in toy-ScmKD
amd	159.559929061512	-1.14766807689312	0.342310785825444	-3.35270790292409	0.000800251135631977	0.00533585655362505	depleted in toy-ScmKD
apolpp	1239.37424370452	-4.7458706405861	1.26751336263992	-3.74423716583281	0.000180942678193031	0.00150188158008874	depleted in toy-ScmKD
ara	620.9401065527	-1.36713410090629	0.139204188513795	-9.82107015243153	9.13683856008053e-23	1.40747623407123e-20	depleted in toy-ScmKD
ase	98.2617161956142	1.00223999088486	0.222503188021139	4.50438485757624	6.65654771972629e-06	8.62018902030401e-05	enriched in toy-ScmKD
beat-Ib	3.94919197908605	-4.02923766807599	1.5807990246166	-2.54886143357359	0.0108075232360321	0.0442740734835498	depleted in toy-ScmKD
beat-Ic	7.47294268484332	-5.44919593113959	1.46464944900133	-3.72047791698904	0.000198846129543395	0.00162220654748213	depleted in toy-ScmKD
bgm	20.7843213637137	-2.16178640683961	0.838377049394994	-2.5785371968372	0.00992196169111028	0.0416470264652875	depleted in toy-ScmKD
blanks	27.5459495747132	1.24018630651548	0.494854472773174	2.50616367993089	0.0122049106098304	0.0484633959961993	enriched in toy-ScmKD
bru1	45.0100997130395	-1.48032226338475	0.50328777422341	-2.94130384086706	0.00326833773041159	0.017247273413633	depleted in toy-ScmKD
btl	121.331368869538	-1.34866845794955	0.359653338921685	-3.7499122404734	0.000176896467846473	0.00147911221602043	depleted in toy-ScmKD
cad	17.5457752856709	-1.70927758240932	0.54349791389066	-3.14495702508471	0.00166111229169535	0.00986907216553961	depleted in toy-ScmKD
cas	17.2586367369441	-6.07947210714209	1.3429368356663	-4.52699780487125	5.98275613066827e-06	7.88293968160379e-05	depleted in toy-ScmKD
caup	981.475693490643	-1.43519882894124	0.120251050510415	-11.9350211316194	7.77391468188135e-33	2.62683084815184e-30	depleted in toy-ScmKD
cn	102.291246746381	-5.58548565928417	0.788024767194319	-7.08795699298985	1.36106250106028e-12	6.6622101395357e-11	depleted in toy-ScmKD
dib	214.237274222366	-1.76648440892186	0.49250817404094	-3.58671084467122	0.000334875308839551	0.00254084988821179	depleted in toy-ScmKD
dila	83.5238330735553	1.03386809388141	0.350136829874482	2.9527544824463	0.00314952349432482	0.0168198728001377	enriched in toy-ScmKD
dnd	32.0217156195719	1.18621276180002	0.422295482812486	2.80896388921768	0.00497012210486865	0.0241372766405253	enriched in toy-ScmKD
dpr1	165.63650284165	-1.043056981354	0.264300173130604	-3.9464861827335	7.93064962150527e-05	0.000746393124755325	depleted in toy-ScmKD
