geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_PcKD_v_SfmbtKD_change
Tsp29Fb	20.4059200501125	1.76817931966414	0.637990141541699	2.7714837652371	0.00558014548518245	0.0302541739124487	enriched in SfmbtKD
Tsp42Ea	49.6629237660545	-1.13901066469493	0.290783271858549	-3.91704329281018	8.9641655210371e-05	0.00112426055379374	depleted in SfmbtKD
Tsp42Eg	8.43269333298026	-2.81456476242274	1.01520564551236	-2.77240850153299	0.00556431599268795	0.0301851011929824	depleted in SfmbtKD
Tsp42Eh	11.3542075223366	-2.16714710564059	0.798923877036104	-2.71258272275001	0.00667611157596925	0.0345474629752223	depleted in SfmbtKD
Ubx	320.501821662748	-5.16851670929789	0.704337375855613	-7.33812642417179	2.16604522250293e-13	2.48967786162983e-11	depleted in SfmbtKD
Ude	200.503467273089	-2.14870325074981	0.481735736105455	-4.46033600936644	8.18312544173009e-06	0.000153453235250869	depleted in SfmbtKD
Ugt35a	59.995911849314	-1.99724451139715	0.542674018246412	-3.68037614524279	0.000232890158053618	0.0024492323403486	depleted in SfmbtKD
Ugt36Bc	45.9706600571216	1.47590160494917	0.462141613130689	3.19361330599718	0.00140504186928553	0.0104868289250723	enriched in SfmbtKD
VGAT	16.1949504561805	-2.57748378656984	0.976561706727372	-2.63934554141739	0.00830662661454627	0.0409877484970288	depleted in SfmbtKD
VepD	76.3489270539471	1.10094505232531	0.270936156744601	4.06348516031813	4.83453972749603e-05	0.000671884112910899	enriched in SfmbtKD
aay	240.159817569971	1.143803336145	0.350250156547235	3.2656754458602	0.00109203333136572	0.00867411841255539	enriched in SfmbtKD
abd-A	296.840778040359	-4.96139151100898	1.21681220894957	-4.07736828618114	4.5548316673069e-05	0.00064681257833704	depleted in SfmbtKD
amd	159.559929061512	-1.00392440810565	0.33718769753774	-2.97734589795728	0.00290755770679384	0.0182279697405924	depleted in SfmbtKD
ap	1096.46243962766	-4.58206526570171	0.617986761480029	-7.41450392032352	1.22080898305635e-13	1.437024549935e-11	depleted in SfmbtKD
atilla	86.9921440479528	-2.14961703118314	0.385797130290013	-5.57188445017003	2.51998545436351e-08	9.96771574458764e-07	depleted in SfmbtKD
ato	1379.59359749295	1.65529505972534	0.183956049477441	8.99831815494783	2.29201779003397e-19	6.05216589422484e-17	enriched in SfmbtKD
bam	62.2980453405753	5.79954761461517	0.523877675877039	11.0704232718181	1.74574085429285e-28	1.31199139588009e-25	enriched in SfmbtKD
betaTub60D	17209.0670746081	1.04112609443097	0.167751570721579	6.20635675691496	5.42270013770576e-10	3.29066958666989e-08	enriched in SfmbtKD
blanks	27.5459495747132	2.501297899905	0.461743020611217	5.41707787286961	6.0580959794004e-08	2.14447817821529e-06	enriched in SfmbtKD
bnl	145.035944092371	1.05239972487499	0.267892472583602	3.9284408207721	8.54983838241751e-05	0.00108549958745114	enriched in SfmbtKD
cac	130.540426126527	2.3105044209715	0.326741152517932	7.07136032044415	1.53422186367484e-12	1.51088077011396e-10	enriched in SfmbtKD
cad	17.5457752856709	-6.57460656723534	1.13109107011066	-5.81262352870679	6.15012688925809e-09	2.79473207944426e-07	depleted in SfmbtKD
chinmo	1077.91630347935	-1.56051411475619	0.481409657784092	-3.24155132645068	0.00118881024499786	0.00924261040742379	depleted in SfmbtKD
cn	102.291246746381	1.35826026289294	0.328851330519522	4.13031706682516	3.62263259967363e-05	0.000529837133215738	enriched in SfmbtKD
cona	306.359706252627	7.68927681661351	0.890066919509312	8.63898730317105	5.67134775551115e-18	1.28858296677544e-15	enriched in SfmbtKD
cyr	15.8723594095113	-1.47825333264066	0.519962078273488	-2.84300220037033	0.00446907618837764	0.0255966208691996	depleted in SfmbtKD
dac	5156.34439595445	1.02337246567868	0.0939600603209782	10.8915688451319	1.264430799133e-27	8.82392064823529e-25	enriched in SfmbtKD
del	470.992191988534	1.86039195339939	0.121583513947778	15.3013504297833	7.48865019187895e-53	1.82910280936643e-49	enriched in SfmbtKD
dhd	13.6260443573605	8.20523011388171	1.64497179974829	4.98806734263608	6.09863117827869e-07	1.70238933176522e-05	enriched in SfmbtKD
dila	83.5238330735553	1.62154258511387	0.341633164141748	4.7464437159885	2.07024297256746e-06	4.90928976747186e-05	enriched in SfmbtKD
dnd	32.0217156195719	1.43840911959921	0.410871220505226	3.50087581658914	0.000463731878794934	0.00425813952615273	enriched in SfmbtKD
dsx-c73A	104.515259050933	1.9687730567147	0.386012265944878	5.10028626135896	3.39140163935719e-07	1.02900602535775e-05	enriched in SfmbtKD
dy	77.4672343656933	2.18261779640861	0.523119301034716	4.1723136425887	3.01522189292739e-05	0.000459574382120134	enriched in SfmbtKD
eIF4E-3	38.5108118143341	6.62073760815972	1.10374989299078	5.99840385054968	1.99266449003181e-09	1.0638432823831e-07	enriched in SfmbtKD
ea	439.377416194265	-1.20797176940518	0.276032379583026	-4.37619590582069	1.20768479279318e-05	0.000216496888542923	depleted in SfmbtKD
egr	936.1391917351	1.10032088749988	0.168603266026982	6.52609473961076	6.75066299966127e-11	4.84955716960961e-09	enriched in SfmbtKD
euc	77.5158708432432	-2.8638594724219	0.44536577508855	-6.43035372857847	1.2730733557156e-10	8.69785082891006e-09	depleted in SfmbtKD
exu	54.6553049920915	1.80912797825349	0.425978805634627	4.24699058808393	2.16661057430918e-05	0.000351624340714297	enriched in SfmbtKD
eya	6908.89670401641	1.1012927094696	0.117173504614153	9.39882026313123	5.51782556477442e-21	1.92532699170879e-18	enriched in SfmbtKD
fru	2222.53306886866	-1.87819902711157	0.487737786864454	-3.85083763795717	0.000117714521989332	0.00139571708717933	depleted in SfmbtKD
fs(1)Yb	58.6253574229551	3.43147497214643	0.434397100700844	7.89939658117006	2.80256857277918e-15	4.48870409115616e-13	enriched in SfmbtKD
ftz-f1	312.695747450269	-1.52935797503002	0.411881043077175	-3.71310600654048	0.000204731081586975	0.00220775128819508	depleted in SfmbtKD
gd	24.745464746818	3.75106655028966	0.742847115889213	5.04958082229276	4.42780575540863e-07	1.28366950238405e-05	enriched in SfmbtKD
gl	3858.69471535401	1.24794453413275	0.126574189291782	9.85939188009306	6.24263243468798e-23	2.54127162028757e-20	enriched in SfmbtKD
grn	692.930933326908	-2.29065142655798	0.286154689843527	-8.00494106111115	1.19523904993359e-15	1.94624758630852e-13	depleted in SfmbtKD
hig	174.219755488593	1.02280908836906	0.249289129738244	4.10290288005345	4.07998545271697e-05	0.000591416288917578	enriched in SfmbtKD
hiw	426.372572022865	1.56439977266345	0.193786403684236	8.0728046081734	6.87015030178788e-16	1.19859586515121e-13	enriched in SfmbtKD
inaD	29.5496425414596	2.39571091264912	0.531426502260647	4.508075721587	6.54182305566972e-06	0.000127827222507786	enriched in SfmbtKD
insb	90.4887464585843	1.13533657965435	0.273194103497742	4.15578727768453	3.24169334692822e-05	0.000486012356664992	enriched in SfmbtKD
kn	40.5718728714441	-3.40852457506341	0.967487258325019	-3.52306921433207	0.00042657994272255	0.00400739042346088	depleted in SfmbtKD
krimp	761.693962575383	4.58727240251614	0.240043115284274	19.1102019196993	2.07663837200367e-81	1.01443784472379e-77	enriched in SfmbtKD
ktub	91.1021993507476	1.33497614615323	0.262996541534761	5.07602167831845	3.85419339487825e-07	1.14107483236244e-05	enriched in SfmbtKD
l(2)01289	56.8432416926833	-2.27539261371684	0.584422909753374	-3.89340078176787	9.88486419727906e-05	0.00121784518546553	depleted in SfmbtKD
l(2)34Fc	149.596865511335	-2.14170106500693	0.418633929993424	-5.11592804969385	3.12202062069516e-07	9.53191920755992e-06	depleted in SfmbtKD
lama	1172.33517137542	1.12370541635382	0.197941445527404	5.67695872564624	1.37110538481207e-08	5.84965048454757e-07	enriched in SfmbtKD
lectin-24Db	182.01840742038	1.42903255963062	0.345122655479368	4.14065126395638	3.46321142020665e-05	0.000511111413525966	enriched in SfmbtKD
lox	35.23989046449	1.74214300986074	0.388178793138429	4.48799120574182	7.18978960462623e-06	0.000138822617464819	enriched in SfmbtKD
lz	1470.32582231552	1.1337469167195	0.130468060171554	8.68984267282524	3.62941748214376e-18	8.44271638108203e-16	enriched in SfmbtKD
m	153.157944369083	2.6607683043737	0.968208795244029	2.74813482117055	0.00599353583751088	0.0317898182043873	enriched in SfmbtKD
mael	68.7800530901974	1.21179733585107	0.272369808330637	4.44908833059807	8.62355479488349e-06	0.0001592667870435	enriched in SfmbtKD
mol	128.953281492032	-1.50400244791772	0.413474180911375	-3.63747609246751	0.000275322738769274	0.0027874644122029	depleted in SfmbtKD
mthl2	139.942289551255	1.22294554986503	0.327232336769947	3.73723930200942	0.000186051833581811	0.00204929697192141	enriched in SfmbtKD
mwh	78.4914121465668	1.24714477573842	0.451065832721599	2.76488415939978	0.00569430134647089	0.0307027175248458	enriched in SfmbtKD
nab	330.249175181104	-1.87604021213458	0.359963312918601	-5.21175393382052	1.87063564296671e-07	6.15357246861438e-06	depleted in SfmbtKD
natalisin	81.3752155567088	-1.87752434328643	0.389553958761765	-4.81967722585679	1.43790669010255e-06	3.58144184899923e-05	depleted in SfmbtKD
noe	162.96097613522	-1.09431077260002	0.197921467062583	-5.5290150625955	3.22033696877865e-08	1.22901141347529e-06	depleted in SfmbtKD
nos	30.1235044614291	5.79910002025147	0.83566224876127	6.9395261409112	3.93417321016721e-12	3.4318635949405e-10	enriched in SfmbtKD
nub	586.090381895507	-4.27271811844845	0.758068357004987	-5.63632300301956	1.73719407646454e-08	7.16134435740868e-07	depleted in SfmbtKD
obst-A	5198.44853250994	1.15332348485854	0.139891856249423	8.24439331766533	1.66000284454547e-16	3.30984240636923e-14	enriched in SfmbtKD
obst-E	143.707086316618	1.21054851484116	0.383899622544271	3.15329436069335	0.00161438926446842	0.0117012975520018	enriched in SfmbtKD
oc	809.711939313858	1.53135825156105	0.203869604802226	7.51145936171614	5.84718233527789e-14	7.32397069431602e-12	enriched in SfmbtKD
olf186-M	55.7640438938351	1.14882908550243	0.322722025670647	3.55980997304121	0.000371123244795658	0.00357593233630386	enriched in SfmbtKD
pdm2	85.7838459669037	-6.69738744841877	1.27838879236698	-5.2389284765383	1.61511613966795e-07	5.36723968862444e-06	depleted in SfmbtKD
peb	3008.93152577187	1.21715805775296	0.148975250137506	8.17020314870768	3.07870591308171e-16	5.78441476361697e-14	enriched in SfmbtKD
pigs	1138.51778604611	-1.33752189782984	0.289027428870374	-4.62766424300064	3.69812924322115e-06	7.95830896613891e-05	depleted in SfmbtKD
piwi	60.5243140097637	1.09651437597445	0.390799898976046	2.80582052054641	0.00501886387247161	0.0278287741396411	enriched in SfmbtKD
ppk	8.69493965507045	-2.65506496404913	0.761739084761253	-3.48553069832473	0.000491161863028288	0.00447365091645128	depleted in SfmbtKD
ppk13	209.733651258555	2.82115269617212	0.404275545823712	6.97829172532316	2.98790742562913e-12	2.7029495878145e-10	enriched in SfmbtKD
pyx	45.6594421305424	1.24982871289708	0.43359875465759	2.8824545722786	0.00394590028469545	0.0231679361667515	enriched in SfmbtKD
qin	56.4949306624256	4.17377221440101	0.451732642547909	9.23947446184024	2.47710874260697e-20	7.56292262977192e-18	enriched in SfmbtKD
qua	952.929730162644	1.0651021894277	0.179676222147737	5.92789728488354	3.06838319025058e-09	1.52949509024225e-07	enriched in SfmbtKD
rad	17.7905332270477	-1.73966707851902	0.665369225537682	-2.61458903079445	0.00893348744657249	0.0433367290729956	depleted in SfmbtKD
regucalcin	5993.8194463442	1.04674795716591	0.365301600995865	2.86543490176973	0.00416436884845062	0.0242900797906642	enriched in SfmbtKD
ro	312.835876826194	1.38070244212555	0.171634251176712	8.04444586473593	8.6636547790847e-16	1.48498082792382e-13	enriched in SfmbtKD
rpr	317.793306965155	-1.18663301234155	0.277044222489581	-4.28318988816372	1.8423281202631e-05	0.000307159483531919	depleted in SfmbtKD
ru	1824.58132642076	1.39134666576554	0.167614753089749	8.30086039634321	1.03360091511614e-16	2.14857041291164e-14	enriched in SfmbtKD
scaf	2582.61011423181	-1.04295829316836	0.188535542993103	-5.53189216532247	3.16794649389636e-08	1.21853689942391e-06	depleted in SfmbtKD
sens	365.164956577303	1.05654233117552	0.236857118510361	4.46067375057296	8.17023878949687e-06	0.000153453235250869	enriched in SfmbtKD
skl	29.0871383663581	-2.35295427741269	0.531432968969703	-4.42756549706428	9.53026381336581e-06	0.000173713950478701	depleted in SfmbtKD
sm	819.03314879913	1.41305113287385	0.521558038524574	2.70928837924002	0.00674277043299736	0.0348554852541715	enriched in SfmbtKD
snRNA:7SK	26.9801187839351	1.54253114398657	0.573122334524887	2.69145180891496	0.00711417757172818	0.0364836447182298	enriched in SfmbtKD
snoRNA:Or-CD2	20.5881067664474	-1.10771526003627	0.423285344986749	-2.6169468732043	0.00887201486433987	0.0431027276104428	depleted in SfmbtKD
spz5	192.323348952834	1.06367360622929	0.363896976844583	2.92300753760748	0.00346668124156689	0.0209199973626365	enriched in SfmbtKD
srp	245.905822866889	1.24865267315444	0.370133171274861	3.37352274818728	0.000742129141683514	0.00636576094315007	enriched in SfmbtKD
sut2	84.7433778324704	5.4778607373349	0.833585645308332	6.5714432202209	4.98298882994231e-11	3.63311946780122e-09	enriched in SfmbtKD
tey	100.383129016772	-5.12683950686246	1.10342904737863	-4.64627926828831	3.37975399151887e-06	7.42026887576164e-05	depleted in SfmbtKD
thw	130.783602985254	-1.12776630971912	0.355238811521752	-3.1746708781286	0.00150006538417299	0.0110386240728681	depleted in SfmbtKD
tinc	2517.42522426512	1.13949347308628	0.0976206524239866	11.67266807578	1.75821154357967e-31	1.43147723173111e-28	enriched in SfmbtKD
tld	915.688651193361	-1.01431638464801	0.212306197562372	-4.77761081067838	1.77390297901407e-06	4.28985943192265e-05	depleted in SfmbtKD
tnc	6986.59103486084	1.49279013373422	0.584325781649048	2.55472234944239	0.0106272530481711	0.0497261792531761	enriched in SfmbtKD
tut	168.610693541596	1.31050214743201	0.17872276718201	7.33259767681086	2.25733831972984e-13	2.56444132369308e-11	enriched in SfmbtKD
twit	2018.74561687976	1.34101630789494	0.123896917966862	10.8236454134687	2.65982933158037e-27	1.62415828559626e-24	enriched in SfmbtKD
vas	43.9431423457477	1.21050298743134	0.373011211844032	3.24521877357803	0.00117360421918467	0.00916555813064287	enriched in SfmbtKD
veil	75.805308661119	1.38385313207345	0.356021458573774	3.88699360318667	0.000101493427613009	0.00124728400978503	enriched in SfmbtKD
vg	323.781274155089	-3.47891925125403	0.799911225835785	-4.34913167722968	1.36677630519337e-05	0.000238028600744014	depleted in SfmbtKD
vilya	6.26161883300409	4.31137136831678	1.33948142982235	3.21868692788715	0.0012877900328854	0.00982945986038312	enriched in SfmbtKD
vvl	1296.12044368628	-1.96435249686901	0.515275037422938	-3.81224075339142	0.000137712639771337	0.0015736286439368	depleted in SfmbtKD
wb	1276.19147475907	1.02349343628002	0.133030504141812	7.69367479197828	1.42968166565992e-14	1.967322517394e-12	enriched in SfmbtKD
wupA	427.103659194509	-1.2905443454663	0.426134587780582	-3.02849001811326	0.00245779196658656	0.0161266806672604	depleted in SfmbtKD
y	87.1567052995995	-1.73902410578939	0.559913232782644	-3.10588141870988	0.00189712777294779	0.0133145333155218	depleted in SfmbtKD
yellow-b	309.072308297126	-1.7724926571934	0.26041125871804	-6.80651315123268	9.99925937088407e-12	8.0737821531849e-10	depleted in SfmbtKD
yellow-d	190.529107805454	1.66233729414933	0.49401329310939	3.36496470304744	0.000765534515998676	0.00652072556347608	enriched in SfmbtKD
yellow-f	137.994313472911	1.12884863900072	0.42682343898499	2.64476721729526	0.00817471326484246	0.0405697833336715	enriched in SfmbtKD
zfh2	3207.76146402287	-1.02864024386164	0.291886515551565	-3.52411019028359	0.000424907507243541	0.00399552102576458	depleted in SfmbtKD
